Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
215046,0,215046,Hebrew,16404,לָ֭קַחַת,lā·qa·ḥaṯ,Prep-l | V-Qal-Inf,Preposition-l | Verb - Qal - Infinitive construct,3947,Proverbs 1:3,,, [and] for receiving ,,"1) to take, get, fetch, lay hold of, seize, receive, acquire, buy, bring, marry, take a wife, snatch, take away <BR> 1a) (Qal) <BR> 1a1) to take, take in the hand <BR> 1a2) to take and carry along <BR> 1a3) to take from, take out of, take, carry away, take away <BR> 1a4) to take to or for a person, procure, get, take possession of, select, choose, take in marriage, receive, accept <BR> 1a5) to take up or upon, put upon <BR> 1a6) to fetch <BR> 1a7) to take, lead, conduct <BR> 1a8) to take, capture, seize <BR> 1a9) to take, carry off 1a10) to take (vengeance) <BR> 1b) (Niphal) <BR> 1b1) to be captured <BR> 1b2) to be taken away, be removed <BR> 1b3) to be taken, brought unto <BR> 1c) (Pual) <BR> 1c1) to be taken from or out of <BR> 1c2) to be stolen from <BR> 1c3) to be taken captive <BR> 1c4) to be taken away, be removed <BR> 1d) (Hophal) <BR> 1d1) to be taken unto, be brought unto <BR> 1d2) to be taken out of <BR> 1d3) to be taken away <BR> 1e) (Hithpael) <BR> 1e1) to take hold of oneself <BR> 1e2) to flash about (of lightning)"
215047,0,215047,Hebrew,16404,מוּסַ֣ר,mū·sar,N-msc,Noun - masculine singular construct,4148,,,, instruction ,,"1) discipline, chastening, correction <BR> 1a) discipline, correction <BR> 1b) chastening"
215048,0,215048,Hebrew,16404,הַשְׂכֵּ֑ל,haś·kêl,V-Hifil-InfAbs,Verb - Hifil - Infinitive absolute,7919,,,, in wise living ,,"1) to be prudent, be circumspect, wisely understand, prosper <BR> 1a) (Qal) to be prudent, be circumspect <BR> 1b) (Hiphil) <BR> 1b1) to look at or upon, have insight <BR> 1b2) to give attention to, consider, ponder, be prudent <BR> 1b3) to have insight, have comprehension <BR> 1b3a) insight, comprehension (subst) <BR> 1b4) to cause to consider, give insight, teach <BR> 1b4a) the teachers, the wise <BR> 1b5) to act circumspectly, act prudently, act wisely <BR> 1b6) to prosper, have success <BR> 1b7) to cause to prosper <BR> 2) (Piel) to lay crosswise, cross (hands)"
215049,0,215049,Hebrew,16404,צֶ֥דֶק,ṣe·ḏeq,N-ms,Noun - masculine singular,6664,,,," and in righteousness , ",,"1) justice, rightness, righteousness <BR> 1a) what is right or just or normal, rightness, justness (of weights and measures) <BR> 1b) righteousness (in government) <BR> 1b1) of judges, rulers, kings <BR> 1b2) of law <BR> 1b3) of Davidic king, Messiah <BR> 1b4) of Jerusalem as seat of just government <BR> 1b5) of God's attribute <BR> 1c) righteousness, justice (in case or cause) <BR> 1d) rightness (in speech) <BR> 1e) righteousness (as ethically right) <BR> 1f) righteousness (as vindicated), justification (in controversy), deliverance, victory, prosperity <BR> 1f1) of God as covenant-keeping in redemption <BR> 1f2) in name of Messianic king <BR> 1f3) of people enjoying salvation <BR> 1f4) of Cyrus"
215050,0,215050,Hebrew,16404,וּ֝מִשְׁפָּ֗ט,ū·miš·pāṭ,Conj-w | N-ms,Conjunctive waw | Noun - masculine singular,4941,,,," justice , ",,"1) judgment, justice, ordinance <BR> 1a) judgment <BR> 1a1) act of deciding a case <BR> 1a2) place, court, seat of judgment <BR> 1a3) process, procedure, litigation (before judges) <BR> 1a4) case, cause (presented for judgment) <BR> 1a5) sentence, decision (of judgment) <BR> 1a6) execution (of judgment) <BR> 1a7) time (of judgment) <BR> 1b) justice, right, rectitude (attributes of God or man) <BR> 1c) ordinance <BR> 1d) decision (in law) <BR> 1e) right, privilege, due (legal) <BR> 1f) proper, fitting, measure, fitness, custom, manner, plan"
215051,0,215051,Hebrew,16404,וּמֵישָׁרִֽים׃,ū·mê·šā·rîm,Conj-w | N-mp,Conjunctive waw | Noun - masculine plural,4339,,,, and equity . ,,"1) evenness, uprightness, straightness, equity <BR> 1a) evenness, level, smoothness <BR> 1b) uprightness, equity <BR> 1c) rightly (as adv)"
215052,0,215052,Hebrew,16405,לָתֵ֣ת,lā·ṯêṯ,Prep-l | V-Qal-Inf,Preposition-l | Verb - Qal - Infinitive construct,5414,Proverbs 1:4,,, To impart ,,"1) to give, put, set <BR> 1a) (Qal) <BR> 1a1) to give, bestow, grant, permit, ascribe, employ, devote, consecrate, dedicate, pay wages, sell, exchange, lend, commit, entrust, give over, deliver up, yield produce, occasion, produce, requite to, report, mention, utter, stretch out, extend <BR> 1a2) to put, set, put on, put upon, set, appoint, assign, designate <BR> 1a3) to make, constitute <BR> 1b) (Niphal) <BR> 1b1) to be given, be bestowed, be provided, be entrusted to, be granted to, be permitted, be issued, be published, be uttered, be assigned <BR> 1b2) to be set, be put, be made, be inflicted <BR> 1c) (Hophal) <BR> 1c1) to be given, be bestowed, be given up, be delivered up <BR> 1c2) to be put upon"
215054,0,215053,Hebrew,16405,עָרְמָ֑ה,‘ā·rə·māh,N-fs,Noun - feminine singular,6195,,,, prudence ,,"1) shrewdness, craftiness, prudence"
215053,0,215054,Hebrew,16405,לִפְתָאיִ֣ם,lip̄·ṯā·yim,Prep-l | N-mp,Preposition-l | Noun - masculine plural,6612,,,, to the simple ,"The Hebrew word rendered <i>simple</i> in Proverbs refers to one who is naive, without moral direction, or inclined to evil.","n f<BR> 1) simplicity, naivete <BR> adj <BR> 2) simple, foolish, open-minded"
215056,0,215055,Hebrew,16405,דַּ֣עַת,da·‘aṯ,N-fs,Noun - feminine singular,1847,,,, [and] knowledge ,,"1) knowledge <BR> 1a) knowledge, perception, skill <BR> 1b) discernment, understanding, wisdom"
215057,0,215056,Hebrew,16405,וּמְזִמָּֽה׃,ū·mə·zim·māh,Conj-w | N-fs,Conjunctive waw | Noun - feminine singular,4209,,,, and discretion ,,"1) purpose, discretion, device, plot <BR> 1a) purpose <BR> 1b) discretion <BR> 1c) devices (evil)"
215055,0,215057,Hebrew,16405,לְ֝נַ֗עַר,lə·na·‘ar,Prep-l | N-ms,Preposition-l | Noun - masculine singular,5288,,,," to the young , ",,"1) a boy, lad, servant, youth, retainer <BR> 1a) boy, lad, youth <BR> 1b) servant, retainer"
215059,0,215058,Hebrew,16406,חָ֭כָם,ḥā·ḵām,Adj-ms,Adjective - masculine singular,2450,Proverbs 1:5,,, {let} the wise ,,"1) wise, wise (man) <BR> 1a) skilful (in technical work) <BR> 1b) wise (in administration)<BR> 1c) shrewd, crafty, cunning, wily, subtle <BR> 1d) learned, shrewd (class of men) <BR> 1e) prudent <BR> 1f) wise (ethically and religiously)"
215058,0,215059,Hebrew,16406,יִשְׁמַ֣ע,yiš·ma‘,V-Qal-Imperf-3ms,Verb - Qal - Imperfect - third person masculine singular,8085,,,, listen ,,"v <BR> 1) to hear, listen to, obey <BR> 1a) (Qal) <BR> 1a1) to hear (perceive by ear) <BR> 1a2) to hear of or concerning <BR> 1a3) to hear (have power to hear) <BR> 1a4) to hear with attention or interest, listen to <BR> 1a5) to understand (language) <BR> 1a6) to hear (of judicial cases) <BR> 1a7) to listen, give heed <BR> 1a7a) to consent, agree <BR> 1a7b) to grant request <BR> 1a8) to listen to, yield to <BR> 1a9) to obey, be obedient <BR> 1b) (Niphal) <BR> 1b1) to be heard (of voice or sound) <BR> 1b2) to be heard of <BR> 1b3) to be regarded, be obeyed <BR> 1c) (Piel) to cause to hear, call to hear, summon <BR> 1d) (Hiphil) <BR> 1d1) to cause to hear, tell, proclaim, utter a sound <BR> 1d2) to sound aloud (musical term) <BR> 1d3) to make proclamation, summon <BR> 1d4) to cause to be heard <BR> n m <BR> 2) sound"
215060,0,215060,Hebrew,16406,וְי֣וֹסֶף,wə·yō·w·sep̄,Conj-w | V-Hifil-ConjImperf.Jus-3ms,Conjunctive waw | Verb - Hifil - Conjunctive imperfect Jussive - third person masculine singular,3254,,,, and gain ,,"1) to add, increase, do again <BR> 1a) (Qal) to add, increase, do again <BR> 1b) (Niphal) <BR> 1b1) to join, join oneself to <BR> 1b2) to be joined, be added to <BR> 1c) (Hiphil) <BR> 1c1) to cause to add, increase <BR> 1c2) to do more, do again"
215061,0,215061,Hebrew,16406,לֶ֑קַח,le·qaḥ,N-ms,Noun - masculine singular,3948,,,," instruction , ",,"1) learning, teaching, insight <BR> 1a) instruction (obj) <BR> 1b) teaching (thing taught) <BR> 1b1) teaching-power <BR> 1b2) persuasiveness"
215062,0,215062,Hebrew,16406,וְ֝נָב֗וֹן,wə·nā·ḇō·wn,Conj-w | V-Nifal-Prtcpl-ms,Conjunctive waw | Verb - Nifal - Participle - masculine singular,995,,,, and the discerning ,,"1) to discern, understand, consider <BR> 1a) (Qal) <BR> 1a1) to perceive, discern <BR> 1a2) to understand, know (with the mind) <BR> 1a3) to observe, mark, give heed to, distinguish, consider <BR> 1a4) to have discernment, insight, understanding <BR> 1b) (Niphal) to be discerning, intelligent, discreet, have understanding <BR> 1c) (Hiphil) <BR> 1c1) to understand <BR> 1c2) to cause to understand, give understanding, teach <BR> 1d) (Hithpolel) to show oneself discerning or attentive, consider diligently <BR> 1e) (Polel) to teach, instruct <BR> 2) (TWOT) prudent, regard"
215064,0,215063,Hebrew,16406,יִקְנֶֽה׃,yiq·neh,V-Qal-Imperf-3ms,Verb - Qal - Imperfect - third person masculine singular,7069,,,, acquire ,,"1) to get, acquire, create, buy, possess <BR> 1a) (Qal) <BR> 1a1) to get, acquire, obtain <BR> 1a1a) of God originating, creating, redeeming His people <BR> 1a1a1) possessor <BR> 1a1b) of Eve acquiring <BR> 1a1c) of acquiring knowledge, wisdom <BR> 1a2) to buy <BR> 1b) (Niphal) to be bought <BR> 1c) (Hiphil) to cause to possess"
215063,0,215064,Hebrew,16406,תַּחְבֻּל֥וֹת,taḥ·bu·lō·wṯ,N-fp,Noun - feminine plural,8458,,,, wise counsel ,,"1) direction, counsel, guidance, good advice, (wise) counsel <BR> 1a) direction, guidance <BR> 1b) counsel <BR> 1b1) good or wise counsel <BR> 1b2) of the wicked"
215065,0,215065,Hebrew,16407,לְהָבִ֣ין,lə·hā·ḇîn,Prep-l | V-Hifil-Inf,Preposition-l | Verb - Hifil - Infinitive construct,995,Proverbs 1:6,,, by understanding ,,"1) to discern, understand, consider <BR> 1a) (Qal) <BR> 1a1) to perceive, discern <BR> 1a2) to understand, know (with the mind) <BR> 1a3) to observe, mark, give heed to, distinguish, consider <BR> 1a4) to have discernment, insight, understanding <BR> 1b) (Niphal) to be discerning, intelligent, discreet, have understanding <BR> 1c) (Hiphil) <BR> 1c1) to understand <BR> 1c2) to cause to understand, give understanding, teach <BR> 1d) (Hithpolel) to show oneself discerning or attentive, consider diligently <BR> 1e) (Polel) to teach, instruct <BR> 2) (TWOT) prudent, regard"
215066,0,215066,Hebrew,16407,מָ֭שָׁל,mā·šāl,N-ms,Noun - masculine singular,4912,,,, the proverbs ,,"1) proverb, parable <BR> 1a) proverb, proverbial saying, aphorism <BR> 1b) byword <BR> 1c) similitude, parable <BR> 1d) poem <BR> 1e) sentences of ethical wisdom, ethical maxims"
215067,0,215067,Hebrew,16407,וּמְלִיצָ֑ה,ū·mə·lî·ṣāh,Conj-w | N-fs,Conjunctive waw | Noun - feminine singular,4426,,,," and parables , ",,"1) satire, mocking poem, mocking song, taunting, figure, enigma"
215068,0,215068,Hebrew,16407,דִּבְרֵ֥י,diḇ·rê,N-mpc,Noun - masculine plural construct,1697,,,, the sayings ,,"1) speech, word, speaking, thing <BR> 1a) speech <BR> 1b) saying, utterance <BR> 1c) word, words <BR> 1d) business, occupation, acts, matter, case, something, manner (by extension)"
215070,0,215069,Hebrew,16407,וְחִידֹתָֽם׃,wə·ḥî·ḏō·ṯām,Conj-w | N-fpc | 3mp,Conjunctive waw | Noun - feminine plural construct | third person masculine plural,2420,,,, and riddles ,,"1) riddle, difficult question, parable, enigmatic saying or question, perplexing saying or question <BR> 1a) riddle (dark obscure utterance) <BR> 1b) riddle, enigma (to be guessed) <BR> 1c) perplexing questions (difficult) <BR> 1d) double dealing (with 'havin')"
215069,0,215070,Hebrew,16407,חֲ֝כָמִ֗ים,ḥă·ḵā·mîm,Adj-mp,Adjective - masculine plural,2450,,,, of the wise . ,,"1) wise, wise (man) <BR> 1a) skilful (in technical work) <BR> 1b) wise (in administration)<BR> 1c) shrewd, crafty, cunning, wily, subtle <BR> 1d) learned, shrewd (class of men) <BR> 1e) prudent <BR> 1f) wise (ethically and religiously)"
215071,0,215071,Hebrew,16408,יִרְאַ֣ת,yir·’aṯ,N-fsc,Noun - feminine singular construct,3374,Proverbs 1:7,,, The fear ,,"1) fear, terror, fearing <BR> 1a) fear, terror <BR> 1b) awesome or terrifying thing (object causing fear)<BR> 1c) fear (of God), respect, reverence, piety <BR> 1d) revered"
215072,0,215072,Hebrew,16408,יְ֭הוָה,Yah·weh,N-proper-ms,Noun - proper - masculine singular,3068,,,, of the LORD ,,Jehovah = |the existing One|<BR> 1) the proper name of the one true God <BR> 1a) unpronounced except with the vowel pointings of H0136
215073,0,215073,Hebrew,16408,רֵאשִׁ֣ית,rê·šîṯ,N-fsc,Noun - feminine singular construct,7225,,,, [is] the beginning ,,"1) first, beginning, best, chief <BR> 1a) beginning <BR> 1b) first <BR> 1c) chief <BR> 1d) choice part"
215074,0,215074,Hebrew,16408,דָּ֑עַת,dā·‘aṯ,N-fs,Noun - feminine singular,1847,,,," of knowledge , ",,"1) knowledge <BR> 1a) knowledge, perception, skill <BR> 1b) discernment, understanding, wisdom"
215077,0,215075,Hebrew,16408,אֱוִילִ֥ים,’ĕ·wî·lîm,N-mp,Noun - masculine plural,191,,,, [but] fools ,The Hebrew words rendered as <i>fool</i> in Proverbs denote one who is morally deficient.,"1) be foolish, foolish <BR> 1a) (subst) <BR> 1a1) of one who despises wisdom <BR> 1a2) of one who mocks when guilty<BR> 1a3) of one who is quarrelsome <BR> 1a4) of one who is licentious"
215078,0,215076,Hebrew,16408,בָּֽזוּ׃פ,bā·zū,V-Qal-Perf-3cp,Verb - Qal - Perfect - third person common plural,936,,,, despise ,,"1) to despise, hold in contempt, hold as insignificant <BR> 1a) (Qal) to despise, show despite toward"
215075,0,215077,Hebrew,16408,חָכְמָ֥ה,ḥāḵ·māh,N-fs,Noun - feminine singular,2451,,,, wisdom ,,"1) wisdom <BR> 1a) skill (in war) <BR> 1b) wisdom (in administration) <BR> 1c) shrewdness, wisdom <BR> 1d) wisdom, prudence (in religious affairs) <BR> 1e) wisdom (ethical and religious)"
215076,0,215078,Hebrew,16408,וּ֝מוּסָ֗ר,ū·mū·sār,Conj-w | N-ms,Conjunctive waw | Noun - masculine singular,4148,,,, and discipline . ,,"1) discipline, chastening, correction <BR> 1a) discipline, correction <BR> 1b) chastening"
215079,0,215079,Hebrew,16409,שְׁמַ֣ע,šə·ma‘,V-Qal-Imp-ms,Verb - Qal - Imperative - masculine singular,8085,Proverbs 1:8,The Enticement of Sin,," Listen , ",,"v <BR> 1) to hear, listen to, obey <BR> 1a) (Qal) <BR> 1a1) to hear (perceive by ear) <BR> 1a2) to hear of or concerning <BR> 1a3) to hear (have power to hear) <BR> 1a4) to hear with attention or interest, listen to <BR> 1a5) to understand (language) <BR> 1a6) to hear (of judicial cases) <BR> 1a7) to listen, give heed <BR> 1a7a) to consent, agree <BR> 1a7b) to grant request <BR> 1a8) to listen to, yield to <BR> 1a9) to obey, be obedient <BR> 1b) (Niphal) <BR> 1b1) to be heard (of voice or sound) <BR> 1b2) to be heard of <BR> 1b3) to be regarded, be obeyed <BR> 1c) (Piel) to cause to hear, call to hear, summon <BR> 1d) (Hiphil) <BR> 1d1) to cause to hear, tell, proclaim, utter a sound <BR> 1d2) to sound aloud (musical term) <BR> 1d3) to make proclamation, summon <BR> 1d4) to cause to be heard <BR> n m <BR> 2) sound"
215080,0,215080,Hebrew,16409,בְּ֭נִי,bə·nî,N-msc | 1cs,Noun - masculine singular construct | first person common singular,1121,,,," my son , ",,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
215082,0,215081,Hebrew,16409,אָבִ֑יךָ,’ā·ḇî·ḵā,N-msc | 2ms,Noun - masculine singular construct | second person masculine singular,1,,,, to your father’s ,,"1) father of an individual <BR> 2) of God as father of his people <BR> 3) head or founder of a household, group, family, or clan <BR> 4) ancestor <BR> 4a) grandfather, forefathers -- of person <BR> 4b) of people <BR> 5) originator or patron of a class, profession, or art <BR> 6) of producer, generator (fig.) <BR> 7) of benevolence and protection (fig.) <BR> 8) term of respect and honour <BR> 9) ruler or chief (spec.)"
215081,0,215082,Hebrew,16409,מוּסַ֣ר,mū·sar,N-msc,Noun - masculine singular construct,4148,,,," instruction , ",,"1) discipline, chastening, correction <BR> 1a) discipline, correction <BR> 1b) chastening"
215084,0,215083,Hebrew,16409,תִּ֝טֹּ֗שׁ,tiṭ·ṭōš,V-Qal-Imperf-2ms,Verb - Qal - Imperfect - second person masculine singular,5203,,,, and do not forsake ,,"1) to leave, permit, forsake, cast off or away, reject, suffer, join, spread out or abroad, be loosed, cease, abandon, quit, hang loose, cast down, make a raid, lie fallow, let fall, forgo, draw <BR> 1a) (Qal) <BR> 1a1) to leave, let alone, lie fallow, entrust to <BR> 1a2) to forsake, abandon <BR> 1a3) to permit <BR> 1b) (Niphal) <BR> 1b1) to be forsaken <BR> 1b2) to be loosened, be loose <BR> 1b3) to be let go, spread abroad <BR> 1c) (Pual) to be abandoned, be deserted"
215083,0,215084,Hebrew,16409,וְאַל־,wə·’al-,Conj-w | Adv,Conjunctive waw | Adverb,408,,,, . . . ,,"1) not, no, nor, neither, nothing (as wish or preference) <BR> 1a) do not, let not (with a verb) <BR> 1b) let there not be (with a verb understood) <BR> 1c) not, no (with substantive) <BR> 1d) nothing (as substantive)"
215085,0,215085,Hebrew,16409,תּוֹרַ֥ת,tō·w·raṯ,N-fsc,Noun - feminine singular construct,8451,,,, the teaching ,,"1) law, direction, instruction <BR> 1a) instruction, direction (human or divine) <BR> 1a1) body of prophetic teaching <BR> 1a2) instruction in Messianic age <BR> 1a3) body of priestly direction or instruction <BR> 1a4) body of legal directives <BR> 1b) law <BR> 1b1) law of the burnt offering <BR> 1b2) of special law, codes of law <BR> 1c) custom, manner <BR> 1d) the Deuteronomic or Mosaic Law"
215086,0,215086,Hebrew,16409,אִמֶּֽךָ׃,’im·me·ḵā,N-fsc | 2ms,Noun - feminine singular construct | second person masculine singular,517,,,, of your mother . ,,1) mother <BR> 1a) of humans <BR> 1b) of Deborah's relationship to the people (fig.) <BR> 1c) of animals <BR> 2) point of departure or division
215087,0,215087,Hebrew,16410,כִּ֤י׀,kî,Conj,Conjunction,3588,Proverbs 1:9,,, For ,,"1) that, for, because, when, as though, as, because that, but, then, certainly, except, surely, since <BR> 1a) that <BR> 1a1) yea, indeed <BR> 1b) when (of time) <BR> 1b1) when, if, though (with a concessive force) <BR> 1c) because, since (causal connection) <BR> 1d) but (after negative) <BR> 1e) that if, for if, indeed if, for though, but if <BR> 1f) but rather, but <BR> 1g) except that <BR> 1h) only, nevertheless <BR> 1i) surely <BR> 1j) that is <BR> 1k) but if <BR> 1l) for though <BR> 1m) forasmuch as, for therefore"
215090,0,215088,Hebrew,16410,הֵ֬ם,hêm,Pro-3mp,Pronoun - third person masculine plural,1992,,,, they ,,"1) they, these, the same, who"
215088,0,215089,Hebrew,16410,לִוְיַ֤ת,liw·yaṯ,N-fsc,Noun - feminine singular construct,3880,,,, [are] a garland ,,1) wreath
215089,0,215090,Hebrew,16410,חֵ֓ן,ḥên,N-ms,Noun - masculine singular,2580,,,, of grace ,,"1) favour, grace, charm <BR> 1a) favour, grace, elegance <BR> 1b) favour, acceptance"
215091,0,215091,Hebrew,16410,לְרֹאשֶׁ֑ךָ,lə·rō·še·ḵā,Prep-l | N-msc | 2ms,Preposition-l | Noun - masculine singular construct | second person masculine singular,7218,,,, on your head ,,"1) head, top, summit, upper part, chief, total, sum, height, front, beginning <BR> 1a) head (of man, animals) <BR> 1b) top, tip (of mountain) <BR> 1c) height (of stars) <BR> 1d) chief, head (of man, city, nation, place, family, priest) <BR> 1e) head, front, beginning <BR> 1f) chief, choicest, best <BR> 1g) head, division, company, band <BR> 1h) sum"
215092,0,215092,Hebrew,16410,וַ֝עֲנָקִ֗ים,wa·‘ă·nā·qîm,Conj-w | N-mp,Conjunctive waw | Noun - masculine plural,6060,,,, and a pendant ,,"1) necklace, neck-pendant <BR> 2) (TWOT) neck"
215093,0,215093,Hebrew,16410,לְגַרְגְּרֹתֶֽיךָ׃,lə·ḡar·gə·rō·ṯe·ḵā,Prep-l | N-fpc | 2ms,Preposition-l | Noun - feminine plural construct | second person masculine singular,1621,,,, around your neck . ,,1) neck (always fig.)
215094,0,215094,Hebrew,16411,בְּנִ֡י,bə·nî,N-msc | 1cs,Noun - masculine singular construct | first person common singular,1121,Proverbs 1:10,,," My son , ",,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
215095,0,215095,Hebrew,16411,אִם־,’im-,Conj,Conjunction,518,,,, if ,,"1) if <BR> 1a) conditional clauses <BR> 1a1) of possible situations <BR> 1a2) of impossible situations <BR> 1b) oath contexts <BR> 1b1) no, not <BR> 1c) if...if, whether...or, whether...or...or <BR> 1d) when, whenever <BR> 1e) since <BR> 1f) interrogative particle <BR> 1g) but rather"
215097,0,215096,Hebrew,16411,חַ֝טָּאִ֗ים,ḥaṭ·ṭā·’îm,Adj-mp,Adjective - masculine plural,2400,,,, sinners ,,"n m <BR> 1) sinners <BR> adj <BR> 2) sinful <BR> 3) exposed to condemnation, reckoned as offenders"
