Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
300902,0,300904,Hebrew,22842,הָיָ֨ה,hā·yāh,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,1961,,,, came ,,"1) to be, become, come to pass, exist, happen, fall out <BR> 1a) (Qal) <BR> 1a1) ----- <BR> 1a1a) to happen, fall out, occur, take place, come about, come to pass <BR> 1a1b) to come about, come to pass <BR> 1a2) to come into being, become <BR> 1a2a) to arise, appear, come <BR> 1a2b) to become <BR> 1a2b1) to become <BR> 1a2b2) to become like <BR> 1a2b3) to be instituted, be established <BR> 1a3) to be <BR> 1a3a) to exist, be in existence <BR> 1a3b) to abide, remain, continue (with word of place or time) <BR> 1a3c) to stand, lie, be in, be at, be situated (with word of locality) <BR> 1a3d) to accompany, be with <BR> 1b) (Niphal) <BR> 1b1) to occur, come to pass, be done, be brought about <BR> 1b2) to be done, be finished, be gone"
300905,0,300905,Hebrew,22842,בְּיַד־,bə·yaḏ-,Prep-b | N-fsc,Preposition-b | Noun - feminine singular construct,3027,,,, through ,,"1) hand <BR> 1a) hand (of man)<BR> 1b) strength, power (fig.) <BR> 1c) side (of land), part, portion (metaph.) (fig.) <BR> 1d) (various special, technical senses) <BR> 1d1) sign, monument <BR> 1d2) part, fractional part, share <BR> 1d3) time, repetition <BR> 1d4) axle-trees, axle <BR> 1d5) stays, support (for laver) <BR> 1d6) tenons (in tabernacle) <BR> 1d7) a phallus, a hand (meaning unsure) <BR> 1d8) wrists"
300906,0,300906,Hebrew,22842,חַגַּ֣י,ḥag·gay,N-proper-ms,Noun - proper - masculine singular,2292,,,, Haggai ,,Haggai = |festive|<BR> 1) 10th in order of the minor prophets; first prophet to prophecy after the captivity
300907,0,300907,Hebrew,22842,הַנָּבִ֗יא,han·nā·ḇî,Art | N-ms,Article | Noun - masculine singular,5030,,,, the prophet ,,"1) spokesman, speaker, prophet <BR> 1a) prophet <BR> 1b) false prophet <BR> 1c) heathen prophet"
300908,0,300908,Hebrew,22842,אֶל־,’el-,Prep,Preposition,413,,,, to ,,"1) to, toward, unto (of motion) <BR> 2) into (limit is actually entered) <BR> 2a) in among <BR> 3) toward (of direction, not necessarily physical motion) <BR> 4) against (motion or direction of a hostile character) <BR> 5) in addition to, to <BR> 6) concerning, in regard to, in reference to, on account of <BR> 7) according to (rule or standard) <BR> 8) at, by, against (of one's presence) <BR> 9) in between, in within, to within, unto (idea of motion to)"
300909,0,300909,Hebrew,22842,זְרֻבָּבֶ֤ל,zə·rub·bā·ḇel,N-proper-fs,Noun - proper - feminine singular,2216,,,, Zerubbabel ,,Zerubbabel = |sown in Babylon|<BR> 1) the grandson of king Jehoiachin and leader of the first group of returning exiles from Babylon
300910,0,300910,Hebrew,22842,בֶּן־,ben-,N-msc,Noun - masculine singular construct,1121,,,, son ,,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
300911,0,300911,Hebrew,22842,שְׁאַלְתִּיאֵל֙,šə·’al·tî·’êl,N-proper-ms,Noun - proper - masculine singular,7597,,,," of Shealtiel , ",,Shealtiel or Salathiel = |I have asked of God|<BR> 1) father of Zerubbabel <BR> 2) son of king Jehoiachin or Jeconiah or Coniah of Judah and uncle of Zerubbabel
300912,0,300912,Hebrew,22842,פַּחַ֣ת,pa·ḥaṯ,N-msc,Noun - masculine singular construct,6346,,,, governor ,,1) governor
300913,0,300913,Hebrew,22842,יְהוּדָ֔ה,yə·hū·ḏāh,N-proper-ms,Noun - proper - masculine singular,3063,,,," of Judah , ",,Judah = |praised|<BR> 1) the son of Jacob by Leah <BR> 2) the tribe descended from Judah the son of Jacob <BR> 3) the territory occupied by the tribe of Judah <BR> 4) the kingdom comprised of the tribes of Judah and Benjamin which occupied the southern part of Canaan after the nation split upon the death of Solomon <BR> 5) a Levite in Ezra's time <BR> 6) an overseer of Jerusalem in the time of Nehemiah <BR> 7) a Levite musician in the time of Nehemiah <BR> 8) a priest in the time of Nehemiah
300914,0,300914,Hebrew,22842,וְאֶל־,wə·’el-,Conj-w | Prep,Conjunctive waw | Preposition,413,,,, and to ,,"1) to, toward, unto (of motion) <BR> 2) into (limit is actually entered) <BR> 2a) in among <BR> 3) toward (of direction, not necessarily physical motion) <BR> 4) against (motion or direction of a hostile character) <BR> 5) in addition to, to <BR> 6) concerning, in regard to, in reference to, on account of <BR> 7) according to (rule or standard) <BR> 8) at, by, against (of one's presence) <BR> 9) in between, in within, to within, unto (idea of motion to)"
300915,0,300915,Hebrew,22842,יְהוֹשֻׁ֧עַ,yə·hō·wō·šu·a‘,N-proper-ms,Noun - proper - masculine singular,3091,,,, Joshua ,,Joshua or Jehoshua = |Jehovah is salvation| <BR> n pr m <BR> 1) son of Nun of the tribe of Ephraim and successor to Moses as the leader of the children of Israel; led the conquest of Canaan <BR> 2) a resident of Beth-shemesh on whose land the Ark of the Covenant came to a stop after the Philistines returned it <BR> 3) son of Jehozadak and high priest after the restoration <BR> 4) governor of Jerusalem under king Josiah who gave his name to a gate of the city of Jerusalem
300916,0,300916,Hebrew,22842,בֶּן־,ben-,N-msc,Noun - masculine singular construct,1121,,,, son ,,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
300917,0,300917,Hebrew,22842,יְהוֹצָדָ֛ק,yə·hō·w·ṣā·ḏāq,N-proper-ms,Noun - proper - masculine singular,3087,,,," of Jehozadak , ",<i>Jehozadak</i> is a variant of <i>Jozadak</i>; also in verses 12 and 14; see Ezra 3:2.,Jehozadak or Josedech = |Jehovah is righteous|<BR> 1) grandson of the high priest Hilkiah; son of the high priest Seraiah; and father of the high priest Joshua; he never attained the office of high priest himself because he was carried captive to Babylon by Nebuchadnezzar
300919,0,300918,Hebrew,22842,הַגָּד֖וֹל,hag·gā·ḏō·wl,Art | Adj-ms,Article | Adjective - masculine singular,1419,,,, the high ,,"adj <BR> 1) great <BR> 1a) large (in magnitude and extent) <BR> 1b) in number <BR> 1c) in intensity <BR> 1d) loud (in sound) <BR> 1e) older (in age) <BR> 1f) in importance <BR> 1f1) important things <BR> 1f2) great, distinguished (of men) <BR> 1f3) God Himself (of God) <BR> subst <BR> 1g) great things <BR> 1h) haughty things <BR> 1i) greatness <BR> n pr m <BR> 1j) (CLBL) Haggedolim, the great man?, father of Zabdiel"
300918,0,300919,Hebrew,22842,הַכֹּהֵ֥ן,hak·kō·hên,Art | N-ms,Article | Noun - masculine singular,3548,,,," priest , ",,"1) priest, principal officer or chief ruler <BR> 1a) priest-king (Melchizedek, Messiah) <BR> 1b) pagan priests <BR> 1c) priests of Jehovah <BR> 1d) Levitical priests <BR> 1e) Zadokite priests <BR> 1f) Aaronic priests <BR> 1g) the high priest"
300920,0,300920,Hebrew,22842,לֵאמֹֽר׃,lê·mōr,Prep-l | V-Qal-Inf,Preposition-l | Verb - Qal - Infinitive construct,559,,,, stating ,,"1) to say, speak, utter <BR> 1a) (Qal) to say, to answer, to say in one's heart, to think, to command, to promise, to intend <BR> 1b) (Niphal) to be told, to be said, to be called <BR> 1c) (Hithpael) to boast, to act proudly <BR> 1d) (Hiphil) to avow, to avouch"
300921,0,300921,Hebrew,22843,כֹּ֥ה,kōh,Adv,Adverb,3541,Haggai 1:2,,, that this is what ,,"1) thus, here, in this manner <BR> 1a) thus, so <BR> 1b) here, here and there<BR> 1c) until now, until now...until then, meanwhile"
300923,0,300922,Hebrew,22843,יְהוָ֥ה,Yah·weh,N-proper-ms,Noun - proper - masculine singular,3068,,,, the LORD ,,Jehovah = |the existing One|<BR> 1) the proper name of the one true God <BR> 1a) unpronounced except with the vowel pointings of H0136
300924,0,300923,Hebrew,22843,צְבָא֖וֹת,ṣə·ḇā·’ō·wṯ,N-cp,Noun - common plural,6635,,,, of Hosts ,,"1) that which goes forth, army, war, warfare, host <BR> 1a) army, host <BR> 1a1) host (of organised army) <BR> 1a2) host (of angels) <BR> 1a3) of sun, moon, and stars <BR> 1a4) of whole creation <BR> 1b) war, warfare, service, go out to war <BR> 1c) service"
300922,0,300924,Hebrew,22843,אָמַ֛ר,’ā·mar,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,559,,,, says : ,,"1) to say, speak, utter <BR> 1a) (Qal) to say, to answer, to say in one's heart, to think, to command, to promise, to intend <BR> 1b) (Niphal) to be told, to be said, to be called <BR> 1c) (Hithpael) to boast, to act proudly <BR> 1d) (Hiphil) to avow, to avouch"
300927,0,300925,Hebrew,22843,הַזֶּה֙,haz·zeh,Art | Pro-ms,Article | Pronoun - masculine singular,2088,,,, “ These ,,"1) this, this one, here, which, this...that, the one...the other, another, such <BR> 1a) (alone) <BR> 1a1) this one <BR> 1a2) this...that, the one...the other, another <BR> 1b) (appos to subst) <BR> 1b1) this <BR> 1c) (as predicate) <BR> 1c1) this, such <BR> 1d) (enclitically) <BR> 1d1) then <BR> 1d2) who, whom <BR> 1d3) how now, what now <BR> 1d4) what now <BR> 1d5) wherefore now <BR> 1d6) behold here <BR> 1d7) just now <BR> 1d8) now, now already <BR> 1e) (poetry) <BR> 1e1) wherein, which, those who <BR> 1f) (with prefixes) <BR> 1f1) in this (place) here, then <BR> 1f2) on these conditions, herewith, thus provided, by, through this, for this cause, in this matter <BR> 1f3) thus and thus <BR> 1f4) as follows, things such as these, accordingly, to that effect, in like manner, thus and thus <BR> 1f5) from here, hence, on one side...on the other side <BR> 1f6) on this account <BR> 1f7) in spite of this, which, whence, how"
300928,0,300926,Hebrew,22843,אָֽמְר֔וּ,’ā·mə·rū,V-Qal-Perf-3cp,Verb - Qal - Perfect - third person common plural,559,,,, . . . ,,"1) to say, speak, utter <BR> 1a) (Qal) to say, to answer, to say in one's heart, to think, to command, to promise, to intend <BR> 1b) (Niphal) to be told, to be said, to be called <BR> 1c) (Hithpael) to boast, to act proudly <BR> 1d) (Hiphil) to avow, to avouch"
300926,0,300927,Hebrew,22843,הָעָ֤ם,hā·‘ām,Art | N-ms,Article | Noun - masculine singular,5971,,,, people ,,"1) nation, people <BR> 1a) people, nation <BR> 1b) persons, members of one's people, compatriots, country-men <BR> 2) kinsman, kindred"
300925,0,300928,Hebrew,22843,לֵאמֹ֑ר,lê·mōr,Prep-l | V-Qal-Inf,Preposition-l | Verb - Qal - Infinitive construct,559,,,," say , ",,"1) to say, speak, utter <BR> 1a) (Qal) to say, to answer, to say in one's heart, to think, to command, to promise, to intend <BR> 1b) (Niphal) to be told, to be said, to be called <BR> 1c) (Hithpael) to boast, to act proudly <BR> 1d) (Hiphil) to avow, to avouch"
300930,0,300929,Hebrew,22843,עֶת־,‘eṯ-,N-csc,Noun - common singular construct,6256,,,, ‘ The time ,,"1) time <BR> 1a) time (of an event) <BR> 1b) time (usual) <BR> 1c) experiences, fortunes <BR> 1d) occurrence, occasion"
300929,0,300930,Hebrew,22843,לֹ֥א,lō,Adv-NegPrt,Adverb - Negative particle,3808,,,, has not yet ,,"1) not, no <BR> 1a) not (with verb-absolute prohibition) <BR> 1b) not (with modifier-negation) <BR> 1c) nothing (subst) <BR> 1d) without (with particle) <BR> 1e) before (of time)"
300931,0,300931,Hebrew,22843,בֹּ֛א,bō,V-Qal-Inf,Verb - Qal - Infinitive construct,935,,,, come ,,"1) to go in, enter, come, go, come in <BR> 1a) (Qal) <BR> 1a1) to enter, come in <BR> 1a2) to come <BR> 1a2a) to come with <BR> 1a2b) to come upon, fall or light upon, attack (enemy) <BR> 1a2c) to come to pass <BR> 1a3) to attain to <BR> 1a4) to be enumerated <BR> 1a5) to go <BR> 1b) (Hiphil) <BR> 1b1) to lead in <BR> 1b2) to carry in <BR> 1b3) to bring in, cause to come in, gather, cause to come, bring near, bring against, bring upon <BR> 1b4) to bring to pass <BR> 1c) (Hophal) <BR> 1c1) to be brought, brought in <BR> 1c2) to be introduced, be put"
300932,0,300932,Hebrew,22843,עֶת־,‘eṯ-,N-csc,Noun - common singular construct,6256,,,, . . . ,,"1) time <BR> 1a) time (of an event) <BR> 1b) time (usual) <BR> 1c) experiences, fortunes <BR> 1d) occurrence, occasion"
300935,0,300933,Hebrew,22843,לְהִבָּנֽוֹת׃פ,lə·hib·bā·nō·wṯ,Prep-l | V-Nifal-Inf,Preposition-l | Verb - Nifal - Infinitive construct,1129,,,, to rebuild ,,"1) to build, rebuild, establish, cause to continue <BR> 1a) (Qal) <BR> 1a1) to build, rebuild <BR> 1a2) to build a house (ie, establish a family) <BR> 1b) (Niphal) <BR> 1b1) to be built <BR> 1b2) to be rebuilt <BR> 1b3) established (of restored exiles) (fig.) <BR> 1b4) established (made permanent) <BR> 1b5) to be built up (of childless wife becoming the mother of a family through the children of a concubine)"
300933,0,300934,Hebrew,22843,בֵּ֥ית,bêṯ,N-msc,Noun - masculine singular construct,1004,,,, the house ,,"nm <BR> 1) house <BR> 1a) house, dwelling habitation <BR> 1b) shelter or abode of animals <BR> 1c) human bodies (fig.) <BR> 1d) of Sheol <BR> 1e) of abode of light and darkness <BR> 1f) of land of Ephraim <BR> 2) place <BR> 3) receptacle <BR> 4) home, house as containing a family <BR> 5) household, family <BR> 5a) those belonging to the same household <BR> 5b) family of descendants, descendants as organized body <BR> 6) household affairs <BR> 7) inwards (metaph.) <BR> 8) (TWOT) temple <BR> adv <BR> 9) on the inside <BR> prep <BR> 10) within"
300934,0,300935,Hebrew,22843,יְהוָ֖ה,Yah·weh,N-proper-ms,Noun - proper - masculine singular,3068,,,, of the LORD . ’” ,,Jehovah = |the existing One|<BR> 1) the proper name of the one true God <BR> 1a) unpronounced except with the vowel pointings of H0136
300937,0,300936,Hebrew,22844,דְּבַר־,də·ḇar-,N-msc,Noun - masculine singular construct,1697,Haggai 1:3,,, Then the word ,,"1) speech, word, speaking, thing <BR> 1a) speech <BR> 1b) saying, utterance <BR> 1c) word, words <BR> 1d) business, occupation, acts, matter, case, something, manner (by extension)"
300938,0,300937,Hebrew,22844,יְהוָ֔ה,Yah·weh,N-proper-ms,Noun - proper - masculine singular,3068,,,, of the LORD ,,Jehovah = |the existing One|<BR> 1) the proper name of the one true God <BR> 1a) unpronounced except with the vowel pointings of H0136
300936,0,300938,Hebrew,22844,וַֽיְהִי֙,way·hî,Conj-w | V-Qal-ConsecImperf-3ms,Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular,1961,,,, came ,,"1) to be, become, come to pass, exist, happen, fall out <BR> 1a) (Qal) <BR> 1a1) ----- <BR> 1a1a) to happen, fall out, occur, take place, come about, come to pass <BR> 1a1b) to come about, come to pass <BR> 1a2) to come into being, become <BR> 1a2a) to arise, appear, come <BR> 1a2b) to become <BR> 1a2b1) to become <BR> 1a2b2) to become like <BR> 1a2b3) to be instituted, be established <BR> 1a3) to be <BR> 1a3a) to exist, be in existence <BR> 1a3b) to abide, remain, continue (with word of place or time) <BR> 1a3c) to stand, lie, be in, be at, be situated (with word of locality) <BR> 1a3d) to accompany, be with <BR> 1b) (Niphal) <BR> 1b1) to occur, come to pass, be done, be brought about <BR> 1b2) to be done, be finished, be gone"
300939,0,300939,Hebrew,22844,בְּיַד־,bə·yaḏ-,Prep-b | N-fsc,Preposition-b | Noun - feminine singular construct,3027,,,, through ,,"1) hand <BR> 1a) hand (of man)<BR> 1b) strength, power (fig.) <BR> 1c) side (of land), part, portion (metaph.) (fig.) <BR> 1d) (various special, technical senses) <BR> 1d1) sign, monument <BR> 1d2) part, fractional part, share <BR> 1d3) time, repetition <BR> 1d4) axle-trees, axle <BR> 1d5) stays, support (for laver) <BR> 1d6) tenons (in tabernacle) <BR> 1d7) a phallus, a hand (meaning unsure) <BR> 1d8) wrists"
300940,0,300940,Hebrew,22844,חַגַּ֥י,ḥag·gay,N-proper-ms,Noun - proper - masculine singular,2292,,,, Haggai ,,Haggai = |festive|<BR> 1) 10th in order of the minor prophets; first prophet to prophecy after the captivity
300941,0,300941,Hebrew,22844,הַנָּבִ֖יא,han·nā·ḇî,Art | N-ms,Article | Noun - masculine singular,5030,,,," the prophet , ",,"1) spokesman, speaker, prophet <BR> 1a) prophet <BR> 1b) false prophet <BR> 1c) heathen prophet"
300942,0,300942,Hebrew,22844,לֵאמֹֽר׃,lê·mōr,Prep-l | V-Qal-Inf,Preposition-l | Verb - Qal - Infinitive construct,559,,,, saying : ,,"1) to say, speak, utter <BR> 1a) (Qal) to say, to answer, to say in one's heart, to think, to command, to promise, to intend <BR> 1b) (Niphal) to be told, to be said, to be called <BR> 1c) (Hithpael) to boast, to act proudly <BR> 1d) (Hiphil) to avow, to avouch"
300943,0,300943,Hebrew,22845,הַעֵ֤ת,ha·‘êṯ,Art | N-cs,Article | Noun - common singular,6256,Haggai 1:4,,, “ Is it a time ,,"1) time <BR> 1a) time (of an event) <BR> 1b) time (usual) <BR> 1c) experiences, fortunes <BR> 1d) occurrence, occasion"
300944,0,300944,Hebrew,22845,לָכֶם֙,lā·ḵem,Prep | 2mp,Preposition | second person masculine plural,,,,, for you ,,
300945,0,300945,Hebrew,22845,אַתֶּ֔ם,’at·tem,Pro-2mp,Pronoun - second person masculine plural,859,,,, yourselves ,,1) you (second pers. sing. masc.)
300946,0,300946,Hebrew,22845,לָשֶׁ֖בֶת,lā·še·ḇeṯ,Prep-l | V-Qal-Inf,Preposition-l | Verb - Qal - Infinitive construct,3427,,,, to live ,,"1) to dwell, remain, sit, abide <BR> 1a) (Qal) <BR> 1a1) to sit, sit down <BR> 1a2) to be set <BR> 1a3) to remain, stay <BR> 1a4) to dwell, have one's abode <BR> 1b) (Niphal) to be inhabited <BR> 1c) (Piel) to set, place <BR> 1d) (Hiphil) <BR> 1d1) to cause to sit <BR> 1d2) to cause to abide, set <BR> 1d3) to cause to dwell <BR> 1d4) to cause (cities) to be inhabited <BR> 1d5) to marry (give an dwelling to) <BR> 1e) (Hophal) <BR> 1e1) to be inhabited <BR> 1e2) to make to dwell"
300948,0,300947,Hebrew,22845,סְפוּנִ֑ים,sə·p̄ū·nîm,V-Qal-QalPassPrtcpl-mp,Verb - Qal - QalPassParticiple - masculine plural,5603,,,, in your paneled ,,"1) to cover, cover in, wainscotted, covered with boards or panelling <BR> 1a) (Qal) <BR> 1a1) to cover in, panel <BR> 1a2) covered, panelled (participle)"
300947,0,300948,Hebrew,22845,בְּבָתֵּיכֶ֣ם,bə·ḇāt·tê·ḵem,Prep-b | N-mpc | 2mp,Preposition-b | Noun - masculine plural construct | second person masculine plural,1004,,,," houses , ",,"nm <BR> 1) house <BR> 1a) house, dwelling habitation <BR> 1b) shelter or abode of animals <BR> 1c) human bodies (fig.) <BR> 1d) of Sheol <BR> 1e) of abode of light and darkness <BR> 1f) of land of Ephraim <BR> 2) place <BR> 3) receptacle <BR> 4) home, house as containing a family <BR> 5) household, family <BR> 5a) those belonging to the same household <BR> 5b) family of descendants, descendants as organized body <BR> 6) household affairs <BR> 7) inwards (metaph.) <BR> 8) (TWOT) temple <BR> adv <BR> 9) on the inside <BR> prep <BR> 10) within"
300950,0,300949,Hebrew,22845,הַזֶּ֖ה,haz·zeh,Art | Pro-ms,Article | Pronoun - masculine singular,2088,,,, while this ,,"1) this, this one, here, which, this...that, the one...the other, another, such <BR> 1a) (alone) <BR> 1a1) this one <BR> 1a2) this...that, the one...the other, another <BR> 1b) (appos to subst) <BR> 1b1) this <BR> 1c) (as predicate) <BR> 1c1) this, such <BR> 1d) (enclitically) <BR> 1d1) then <BR> 1d2) who, whom <BR> 1d3) how now, what now <BR> 1d4) what now <BR> 1d5) wherefore now <BR> 1d6) behold here <BR> 1d7) just now <BR> 1d8) now, now already <BR> 1e) (poetry) <BR> 1e1) wherein, which, those who <BR> 1f) (with prefixes) <BR> 1f1) in this (place) here, then <BR> 1f2) on these conditions, herewith, thus provided, by, through this, for this cause, in this matter <BR> 1f3) thus and thus <BR> 1f4) as follows, things such as these, accordingly, to that effect, in like manner, thus and thus <BR> 1f5) from here, hence, on one side...on the other side <BR> 1f6) on this account <BR> 1f7) in spite of this, which, whence, how"
300949,0,300950,Hebrew,22845,וְהַבַּ֥יִת,wə·hab·ba·yiṯ,"Conj-w, Art | N-ms","Conjunctive waw, Article | Noun - masculine singular",1004,,,, house ,,"nm <BR> 1) house <BR> 1a) house, dwelling habitation <BR> 1b) shelter or abode of animals <BR> 1c) human bodies (fig.) <BR> 1d) of Sheol <BR> 1e) of abode of light and darkness <BR> 1f) of land of Ephraim <BR> 2) place <BR> 3) receptacle <BR> 4) home, house as containing a family <BR> 5) household, family <BR> 5a) those belonging to the same household <BR> 5b) family of descendants, descendants as organized body <BR> 6) household affairs <BR> 7) inwards (metaph.) <BR> 8) (TWOT) temple <BR> adv <BR> 9) on the inside <BR> prep <BR> 10) within"
300951,0,300951,Hebrew,22845,חָרֵֽב׃,ḥā·rêḇ,Adj-ms,Adjective - masculine singular,2720,,,, lies in ruins ? ” ,,"1) waste, desolate, dry"
300952,0,300952,Hebrew,22846,וְעַתָּ֕ה,wə·‘at·tāh,Conj-w | Adv,Conjunctive waw | Adverb,6258,Haggai 1:5,,, Now ,,1) now <BR> 1a) now <BR> 1b) in phrases
300953,0,300953,Hebrew,22846,כֹּ֥ה,kōh,Adv,Adverb,3541,,,, this is what ,,"1) thus, here, in this manner <BR> 1a) thus, so <BR> 1b) here, here and there<BR> 1c) until now, until now...until then, meanwhile"
300955,0,300954,Hebrew,22846,יְהוָ֣ה,Yah·weh,N-proper-ms,Noun - proper - masculine singular,3068,,,, the LORD ,,Jehovah = |the existing One|<BR> 1) the proper name of the one true God <BR> 1a) unpronounced except with the vowel pointings of H0136
300956,0,300955,Hebrew,22846,צְבָא֑וֹת,ṣə·ḇā·’ō·wṯ,N-cp,Noun - common plural,6635,,,, of Hosts ,,"1) that which goes forth, army, war, warfare, host <BR> 1a) army, host <BR> 1a1) host (of organised army) <BR> 1a2) host (of angels) <BR> 1a3) of sun, moon, and stars <BR> 1a4) of whole creation <BR> 1b) war, warfare, service, go out to war <BR> 1c) service"
300954,0,300956,Hebrew,22846,אָמַ֖ר,’ā·mar,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,559,,,, says : ,,"1) to say, speak, utter <BR> 1a) (Qal) to say, to answer, to say in one's heart, to think, to command, to promise, to intend <BR> 1b) (Niphal) to be told, to be said, to be called <BR> 1c) (Hithpael) to boast, to act proudly <BR> 1d) (Hiphil) to avow, to avouch"
300957,0,300957,Hebrew,22846,שִׂ֥ימוּ,śî·mū,V-Qal-Imp-mp,Verb - Qal - Imperative - masculine plural,7760,,,, “ Consider carefully ,,"1) to put, place, set, appoint, make <BR> 1a) (Qal) <BR> 1a1) to put, set, lay, put or lay upon, lay (violent) hands on <BR> 1a2) to set, direct, direct toward <BR> 1a2a) to extend (compassion) (fig) <BR> 1a3) to set, ordain, establish, found, appoint, constitute, make, determine, fix <BR> 1a4) to set, station, put, set in place, plant, fix <BR> 1a5) to make, make for, transform into, constitute, fashion, work, bring to pass, appoint, give <BR> 1b) (Hiphil) to set or make for a sign <BR> 1c) (Hophal) to be set"
