Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
293536,0,293536,Hebrew,22294,יוֹשְׁבֵ֣י,yō·wō·šə·ḇê,V-Qal-Prtcpl-mpc,Verb - Qal - Participle - masculine plural construct,3427,,,, who dwell ,,"1) to dwell, remain, sit, abide <BR> 1a) (Qal) <BR> 1a1) to sit, sit down <BR> 1a2) to be set <BR> 1a3) to remain, stay <BR> 1a4) to dwell, have one's abode <BR> 1b) (Niphal) to be inhabited <BR> 1c) (Piel) to set, place <BR> 1d) (Hiphil) <BR> 1d1) to cause to sit <BR> 1d2) to cause to abide, set <BR> 1d3) to cause to dwell <BR> 1d4) to cause (cities) to be inhabited <BR> 1d5) to marry (give an dwelling to) <BR> 1e) (Hophal) <BR> 1e1) to be inhabited <BR> 1e2) to make to dwell"
293537,0,293537,Hebrew,22294,הָאָ֑רֶץ,hā·’ā·reṣ,Art | N-fs,Article | Noun - feminine singular,776,,,, in the land . ,,"1) land, earth<BR> 1a) earth <BR> 1a1) whole earth (as opposed to a part) <BR> 1a2) earth (as opposed to heaven) <BR> 1a3) earth (inhabitants) <BR> 1b) land <BR> 1b1) country, territory <BR> 1b2) district, region <BR> 1b3) tribal territory <BR> 1b4) piece of ground <BR> 1b5) land of Canaan, Israel <BR> 1b6) inhabitants of land <BR> 1b7) Sheol, land without return, (under) world <BR> 1b8) city (-state) <BR> 1c) ground, surface of the earth <BR> 1c1) ground <BR> 1c2) soil <BR> 1d) (in phrases) <BR> 1d1) people of the land <BR> 1d2) space or distance of country (in measurements of distance) <BR> 1d3) level or plain country <BR> 1d4) land of the living <BR> 1d5) end(s) of the earth <BR> 1e) (almost wholly late in usage) <BR> 1e1) lands, countries <BR> 1e1a) often in contrast to Canaan"
293539,0,293538,Hebrew,22294,זֹּאת֙,zōṯ,Pro-fs,Pronoun - feminine singular,2063,,,, Has anything like this ,,"1) this, this one, here, which, this...that, the one...the other, such <BR> 1a) (alone) <BR> 1a1) this one <BR> 1a2) this...that, the one...the other, another <BR> 1b) (appos to subst) <BR> 1b1) this <BR> 1c) (as predicate) <BR> 1c1) this, such <BR> 1d) (enclitically) <BR> 1d1) then <BR> 1d2) who, whom <BR> 1d3) how now, what now <BR> 1d4) what now <BR> 1d5) wherefore now <BR> 1d6) behold here <BR> 1d7) just now <BR> 1d8) now, now already <BR> 1e) (poetry) <BR> 1e1) wherein, which, those who <BR> 1f) (with prefixes) <BR> 1f1) in this (place) here, then <BR> 1f2) on these conditions, herewith, thus provided, by, through this, for this cause, in this matter <BR> 1f3) thus and thus <BR> 1f4) as follows, things such as these, accordingly, to that effect, in like manner, thus and thus <BR> 1f5) from here, hence, on one side...on the other side <BR> 1f6) on this account <BR> 1f7) in spite of this, which, whence, how"
293538,0,293539,Hebrew,22294,הֶהָ֤יְתָה,he·hā·yə·ṯāh,V-Qal-Perf-3fs,Verb - Qal - Perfect - third person feminine singular,1961,,,, ever happened ,,"1) to be, become, come to pass, exist, happen, fall out <BR> 1a) (Qal) <BR> 1a1) ----- <BR> 1a1a) to happen, fall out, occur, take place, come about, come to pass <BR> 1a1b) to come about, come to pass <BR> 1a2) to come into being, become <BR> 1a2a) to arise, appear, come <BR> 1a2b) to become <BR> 1a2b1) to become <BR> 1a2b2) to become like <BR> 1a2b3) to be instituted, be established <BR> 1a3) to be <BR> 1a3a) to exist, be in existence <BR> 1a3b) to abide, remain, continue (with word of place or time) <BR> 1a3c) to stand, lie, be in, be at, be situated (with word of locality) <BR> 1a3d) to accompany, be with <BR> 1b) (Niphal) <BR> 1b1) to occur, come to pass, be done, be brought about <BR> 1b2) to be done, be finished, be gone"
293540,0,293540,Hebrew,22294,בִּֽימֵיכֶ֔ם,bî·mê·ḵem,Prep-b | N-mpc | 2mp,Preposition-b | Noun - masculine plural construct | second person masculine plural,3117,,,, in your days ,,"1) day, time, year <BR> 1a) day (as opposed to night) <BR> 1b) day (24 hour period) <BR> 1b1) as defined by evening and morning in Genesis 1 <BR> 1b2) as a division of time <BR> 1b2a) a working day, a day's journey <BR> 1c) days, lifetime (pl.) <BR> 1d) time, period (general) <BR> 1e) year <BR> 1f) temporal references <BR> 1f1) today <BR> 1f2) yesterday <BR> 1f3) tomorrow"
293541,0,293541,Hebrew,22294,וְאִ֖ם,wə·’im,Conj,Conjunction,518,,,, or ,,"1) if <BR> 1a) conditional clauses <BR> 1a1) of possible situations <BR> 1a2) of impossible situations <BR> 1b) oath contexts <BR> 1b1) no, not <BR> 1c) if...if, whether...or, whether...or...or <BR> 1d) when, whenever <BR> 1e) since <BR> 1f) interrogative particle <BR> 1g) but rather"
293542,0,293542,Hebrew,22294,בִּימֵ֥י,bî·mê,Prep-b | N-mpc,Preposition-b | Noun - masculine plural construct,3117,,,, in the days ,,"1) day, time, year <BR> 1a) day (as opposed to night) <BR> 1b) day (24 hour period) <BR> 1b1) as defined by evening and morning in Genesis 1 <BR> 1b2) as a division of time <BR> 1b2a) a working day, a day's journey <BR> 1c) days, lifetime (pl.) <BR> 1d) time, period (general) <BR> 1e) year <BR> 1f) temporal references <BR> 1f1) today <BR> 1f2) yesterday <BR> 1f3) tomorrow"
293543,0,293543,Hebrew,22294,אֲבֹֽתֵיכֶֽם׃,’ă·ḇō·ṯê·ḵem,N-mpc | 2mp,Noun - masculine plural construct | second person masculine plural,1,,,, of your fathers ? ,,"1) father of an individual <BR> 2) of God as father of his people <BR> 3) head or founder of a household, group, family, or clan <BR> 4) ancestor <BR> 4a) grandfather, forefathers -- of person <BR> 4b) of people <BR> 5) originator or patron of a class, profession, or art <BR> 6) of producer, generator (fig.) <BR> 7) of benevolence and protection (fig.) <BR> 8) term of respect and honour <BR> 9) ruler or chief (spec.)"
293546,0,293544,Hebrew,22295,סַפֵּ֑רוּ,sap·pê·rū,V-Piel-Imp-mp,Verb - Piel - Imperative - masculine plural,5608,Joel 1:3,,, Tell ,,"v <BR> 1) to count, recount, relate <BR> 1a) (Qal) <BR> 1a1) to count (things) <BR> 1a2) to number, take account of, reckon <BR> 1b) (Niphal) to be counted, be numbered <BR> 1c) (Piel) to recount, rehearse, declare <BR> 1c1) to recount (something), rehearse <BR> 1c2) to talk <BR> 1c3) to count exactly or accurately <BR> 1d) (Pual) to be recounted, be rehearsed, be related <BR> n m <BR> 2) enumerator, muster-officer, secretary, scribe <BR> 2a) enumerator, muster-officer, secretary <BR> 2b) learned man, scribe"
293544,0,293545,Hebrew,22295,עָלֶ֖יהָ,‘ā·le·hā,Prep | 3fs,Preposition | third person feminine singular,5921,,,, it ,,"prep<BR> 1) upon, on the ground of, according to, on account of, on behalf of, concerning, beside, in addition to, together with, beyond, above, over, by, on to, towards, to, against <BR> 1a) upon, on the ground of, on the basis of, on account of, because of, therefore, on behalf of, for the sake of, for, with, in spite of, notwithstanding, concerning, in the matter of, as regards <BR> 1b) above, beyond, over (of excess) <BR> 1c) above, over (of elevation or pre-eminence) <BR> 1d) upon, to, over to, unto, in addition to, together with, with (of addition) <BR> 1e) over (of suspension or extension) <BR> 1f) by, adjoining, next, at, over, around (of contiguity or proximity) <BR> 1g) down upon, upon, on, from, up upon, up to, towards, over towards, to, against (with verbs of motion) <BR> 1h) to (as a dative) <BR> conj <BR> 2) because that, because, notwithstanding, although"
293545,0,293546,Hebrew,22295,לִבְנֵיכֶ֣ם,liḇ·nê·ḵem,Prep-l | N-mpc | 2mp,Preposition-l | Noun - masculine plural construct | second person masculine plural,1121,,,, to your children ; ,,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
293547,0,293547,Hebrew,22295,וּבְנֵיכֶם֙,ū·ḇə·nê·ḵem,Conj-w | N-mpc | 2mp,Conjunctive waw | Noun - masculine plural construct | second person masculine plural,1121,,,, let your children ,,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
293548,0,293548,Hebrew,22295,לִבְנֵיהֶ֔ם,liḇ·nê·hem,Prep-l | N-mpc | 3mp,Preposition-l | Noun - masculine plural construct | third person masculine plural,1121,,,," tell it to their children , ",,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
293549,0,293549,Hebrew,22295,וּבְנֵיהֶ֖ם,ū·ḇə·nê·hem,Conj-w | N-mpc | 3mp,Conjunctive waw | Noun - masculine plural construct | third person masculine plural,1121,,,, and their children ,,"1) son, grandson, child, member of a group <BR> 1a) son, male child <BR> 1b) grandson <BR> 1c) children (pl. - male and female) <BR> 1d) youth, young men (pl.) <BR> 1e) young (of animals) <BR> 1f) sons (as characterisation, i.e. sons of injustice [for un- righteous men] or sons of God [for angels] <BR> 1g) people (of a nation) (pl.) <BR> 1h) of lifeless things, i.e. sparks, stars, arrows (fig.) <BR> 1i) a member of a guild, order, class"
293551,0,293550,Hebrew,22295,אַחֵֽר׃,’a·ḥêr,Adj-ms,Adjective - masculine singular,312,,,, to the next ,,"1) another, other, following <BR> 1a) following, further <BR> 1b) other, different"
293550,0,293551,Hebrew,22295,לְד֥וֹר,lə·ḏō·wr,Prep-l | N-ms,Preposition-l | Noun - masculine singular,1755,,,, generation . ,,"1) period, generation, habitation, dwelling <BR> 1a) period, age, generation (period of time) <BR> 1b) generation (those living during a period) <BR> 1c) generation (characterised by quality, condition, class of men) <BR> 1d) dwelling-place, habitation"
293553,0,293552,Hebrew,22296,הַגָּזָם֙,hag·gā·zām,Art | N-ms,Article | Noun - masculine singular,1501,Joel 1:4,,, What the devouring locust ,,1) locusts
293552,0,293553,Hebrew,22296,יֶ֤תֶר,ye·ṯer,N-msc,Noun - masculine singular construct,3499,,,," has left , ",,"1) remainder, excess, rest, remnant, excellence <BR> 1a) remainder, remnant <BR> 1b) remainder, rest, other part <BR> 1c) excess <BR> 1d) abundantly (adv) <BR> 1e) abundance, affluence <BR> 1f) superiority, excellency"
293555,0,293554,Hebrew,22296,הָֽאַרְבֶּ֔ה,hā·’ar·beh,Art | N-ms,Article | Noun - masculine singular,697,,,, the swarming locust ,,"1) a kind of locust, locust swarm (coll) <BR> 2) (CLBL) <BR> 2a) sudden disappearance (fig.) <BR> 2b) insignificance (fig.) <BR> 2c) activity (fig.)"
293554,0,293555,Hebrew,22296,אָכַ֣ל,’ā·ḵal,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,398,,,, has eaten ; ,,"1) to eat, devour, burn up, feed <BR> 1a) (Qal) <BR> 1a1) to eat (human subject) <BR> 1a2) to eat, devour (of beasts and birds) <BR> 1a3) to devour, consume (of fire) <BR> 1a4) to devour, slay (of sword) <BR> 1a5) to devour, consume, destroy (inanimate subjects - ie, pestilence, drought) <BR> 1a6) to devour (of oppression) <BR> 1b) (Niphal) <BR> 1b1) to be eaten (by men) <BR> 1b2) to be devoured, consumed (of fire) <BR> 1b3) to be wasted, destroyed (of flesh) <BR> 1c) (Pual) <BR> 1c1) to cause to eat, feed with <BR> 1c2) to cause to devour <BR> 1d) (Hiphil) <BR> 1d1) to feed <BR> 1d2) to cause to eat <BR> 1e) (Piel) <BR> 1e1) consume"
293557,0,293556,Hebrew,22296,הָאַרְבֶּ֖ה,hā·’ar·beh,Art | N-ms,Article | Noun - masculine singular,697,,,, what the swarming locust ,,"1) a kind of locust, locust swarm (coll) <BR> 2) (CLBL) <BR> 2a) sudden disappearance (fig.) <BR> 2b) insignificance (fig.) <BR> 2c) activity (fig.)"
293556,0,293557,Hebrew,22296,וְיֶ֥תֶר,wə·ye·ṯer,Conj-w | N-msc,Conjunctive waw | Noun - masculine singular construct,3499,,,," has left , ",,"1) remainder, excess, rest, remnant, excellence <BR> 1a) remainder, remnant <BR> 1b) remainder, rest, other part <BR> 1c) excess <BR> 1d) abundantly (adv) <BR> 1e) abundance, affluence <BR> 1f) superiority, excellency"
293559,0,293558,Hebrew,22296,הַיָּ֑לֶק,hay·yā·leq,Art | N-ms,Article | Noun - masculine singular,3218,,,, the young locust ,,1) young locust (early stage of development) <BR> 1a) caterpillar (as devouring)
293558,0,293559,Hebrew,22296,אָכַ֣ל,’ā·ḵal,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,398,,,, has eaten ; ,,"1) to eat, devour, burn up, feed <BR> 1a) (Qal) <BR> 1a1) to eat (human subject) <BR> 1a2) to eat, devour (of beasts and birds) <BR> 1a3) to devour, consume (of fire) <BR> 1a4) to devour, slay (of sword) <BR> 1a5) to devour, consume, destroy (inanimate subjects - ie, pestilence, drought) <BR> 1a6) to devour (of oppression) <BR> 1b) (Niphal) <BR> 1b1) to be eaten (by men) <BR> 1b2) to be devoured, consumed (of fire) <BR> 1b3) to be wasted, destroyed (of flesh) <BR> 1c) (Pual) <BR> 1c1) to cause to eat, feed with <BR> 1c2) to cause to devour <BR> 1d) (Hiphil) <BR> 1d1) to feed <BR> 1d2) to cause to eat <BR> 1e) (Piel) <BR> 1e1) consume"
293561,0,293560,Hebrew,22296,הַיֶּ֔לֶק,hay·ye·leq,Art | N-ms,Article | Noun - masculine singular,3218,,,, and what the young locust ,,1) young locust (early stage of development) <BR> 1a) caterpillar (as devouring)
293560,0,293561,Hebrew,22296,וְיֶ֣תֶר,wə·ye·ṯer,Conj-w | N-msc,Conjunctive waw | Noun - masculine singular construct,3499,,,," has left , ",,"1) remainder, excess, rest, remnant, excellence <BR> 1a) remainder, remnant <BR> 1b) remainder, rest, other part <BR> 1c) excess <BR> 1d) abundantly (adv) <BR> 1e) abundance, affluence <BR> 1f) superiority, excellency"
293563,0,293562,Hebrew,22296,הֶחָסִֽיל׃,he·ḥā·sîl,Art | N-ms,Article | Noun - masculine singular,2625,,,, the destroying locust ,,1) locust
293562,0,293563,Hebrew,22296,אָכַ֖ל,’ā·ḵal,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,398,,,, has eaten . ,The precise identification of the four kinds of locusts mentioned here is uncertain.,"1) to eat, devour, burn up, feed <BR> 1a) (Qal) <BR> 1a1) to eat (human subject) <BR> 1a2) to eat, devour (of beasts and birds) <BR> 1a3) to devour, consume (of fire) <BR> 1a4) to devour, slay (of sword) <BR> 1a5) to devour, consume, destroy (inanimate subjects - ie, pestilence, drought) <BR> 1a6) to devour (of oppression) <BR> 1b) (Niphal) <BR> 1b1) to be eaten (by men) <BR> 1b2) to be devoured, consumed (of fire) <BR> 1b3) to be wasted, destroyed (of flesh) <BR> 1c) (Pual) <BR> 1c1) to cause to eat, feed with <BR> 1c2) to cause to devour <BR> 1d) (Hiphil) <BR> 1d1) to feed <BR> 1d2) to cause to eat <BR> 1e) (Piel) <BR> 1e1) consume"
293564,0,293564,Hebrew,22297,הָקִ֤יצוּ,hā·qî·ṣū,V-Hifil-Imp-mp,Verb - Hifil - Imperative - masculine plural,6974,Joel 1:5,,," Wake up , ",,"1) to awake, wake up<BR> 1a) (Hiphil) to awaken, arouse, show signs of waking, awake"
293565,0,293565,Hebrew,22297,שִׁכּוֹרִים֙,šik·kō·w·rîm,Adj-mp,Adjective - masculine plural,7910,,,," you drunkards , ",,"1) drunken <BR> 1a) drunken <BR> 1b) drunkard, drunken one (subst)"
293566,0,293566,Hebrew,22297,וּבְכ֔וּ,ū·ḇə·ḵū,Conj-w | V-Qal-Imp-mp,Conjunctive waw | Verb - Qal - Imperative - masculine plural,1058,,,, and weep ; ,,"1) to weep, bewail, cry, shed tears <BR> 1a) (Qal) <BR> 1a1) to weep (in grief, humiliation, or joy) <BR> 1a2) to weep bitterly (with cognate acc.) <BR> 1a3) to weep upon (embrace and weep) <BR> 1a4) to bewail <BR> 1b) (Piel) participle <BR> 1b1) lamenting <BR> 1b2) bewailing"
293567,0,293567,Hebrew,22297,וְהֵילִ֖לוּ,wə·hê·li·lū,Conj-w | V-Hifil-Imp-mp,Conjunctive waw | Verb - Hifil - Imperative - masculine plural,3213,,,," wail , ",,"1) (Hiphil) to howl, wail, make a howling"
293568,0,293568,Hebrew,22297,כָּל־,kāl-,N-msc,Noun - masculine singular construct,3605,,,, all ,,"1) all, the whole <BR> 1a) all, the whole of <BR> 1b) any, each, every, anything <BR> 1c) totality, everything"
293569,0,293569,Hebrew,22297,שֹׁ֣תֵי,šō·ṯê,V-Qal-Prtcpl-mpc,Verb - Qal - Participle - masculine plural construct,8354,,,, you drinkers ,,"1) to drink <BR> 1a) (Qal) <BR> 1a1) to drink <BR> 1a1a) of drinking cup of God's wrath, of slaughter, of wicked deeds (fig) <BR> 1a2) to feast <BR> 1b) (Niphal) to be drunk"
293570,0,293570,Hebrew,22297,יָ֑יִן,yā·yin,N-ms,Noun - masculine singular,3196,,,," of wine , ",,1) wine
293571,0,293571,Hebrew,22297,עַל־,‘al-,Prep,Preposition,5921,,,, because of ,,"prep<BR> 1) upon, on the ground of, according to, on account of, on behalf of, concerning, beside, in addition to, together with, beyond, above, over, by, on to, towards, to, against <BR> 1a) upon, on the ground of, on the basis of, on account of, because of, therefore, on behalf of, for the sake of, for, with, in spite of, notwithstanding, concerning, in the matter of, as regards <BR> 1b) above, beyond, over (of excess) <BR> 1c) above, over (of elevation or pre-eminence) <BR> 1d) upon, to, over to, unto, in addition to, together with, with (of addition) <BR> 1e) over (of suspension or extension) <BR> 1f) by, adjoining, next, at, over, around (of contiguity or proximity) <BR> 1g) down upon, upon, on, from, up upon, up to, towards, over towards, to, against (with verbs of motion) <BR> 1h) to (as a dative) <BR> conj <BR> 2) because that, because, notwithstanding, although"
293572,0,293572,Hebrew,22297,עָסִ֕יס,‘ā·sîs,N-ms,Noun - masculine singular,6071,,,," the sweet wine , ",,"1) sweet wine, wine, pressed out juice"
293573,0,293573,Hebrew,22297,כִּ֥י,kî,Conj,Conjunction,3588,,,, for ,,"1) that, for, because, when, as though, as, because that, but, then, certainly, except, surely, since <BR> 1a) that <BR> 1a1) yea, indeed <BR> 1b) when (of time) <BR> 1b1) when, if, though (with a concessive force) <BR> 1c) because, since (causal connection) <BR> 1d) but (after negative) <BR> 1e) that if, for if, indeed if, for though, but if <BR> 1f) but rather, but <BR> 1g) except that <BR> 1h) only, nevertheless <BR> 1i) surely <BR> 1j) that is <BR> 1k) but if <BR> 1l) for though <BR> 1m) forasmuch as, for therefore"
293574,0,293574,Hebrew,22297,נִכְרַ֖ת,niḵ·raṯ,V-Nifal-Perf-3ms,Verb - Nifal - Perfect - third person masculine singular,3772,,,, it has been cut off ,,"1) to cut, cut off, cut down, cut off a body part, cut out, eliminate, kill, cut a covenant <BR> 1a) (Qal) <BR> 1a1) to cut off <BR> 1a1a) to cut off a body part, behead <BR> 1a2) to cut down <BR> 1a3) to hew <BR> 1a4) to cut or make a covenant <BR> 1b) (Niphal) <BR> 1b1) to be cut off <BR> 1b2) to be cut down <BR> 1b3) to be chewed <BR> 1b4) to be cut off, fail <BR> 1c) (Pual) <BR> 1c1) to be cut off <BR> 1c2) to be cut down <BR> 1d) (Hiphil) <BR> 1d1) to cut off <BR> 1d2) to cut off, destroy <BR> 1d3) to cut down, destroy <BR> 1d4) to take away <BR> 1d5) to permit to perish <BR> 1e) (Hophal) cut off"
293575,0,293575,Hebrew,22297,מִפִּיכֶֽם׃,mip·pî·ḵem,Prep-m | N-msc | 2mp,Preposition-m | Noun - masculine singular construct | second person masculine plural,6310,,,, from your mouth . ,,"peh<BR> 1) mouth <BR> 1a) mouth (of man)<BR> 1b) mouth (as organ of speech) <BR> 1c) mouth (of animals) <BR> 1d) mouth, opening, orifice (of a well, river, etc) <BR> 1e) extremity, end pim <BR> 2) a weight equal to one third of a shekel, occurs only in 1Sa 13:21"
