Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
297511,0,297511,Hebrew,22581,יְחִזְקִיָּ֖ה,yə·ḥiz·qî·yāh,N-proper-ms,Noun - proper - masculine singular,3169,,,," and Hezekiah , ",,Hezekiah or Jehizkiah = |Jehovah has made strong|<BR> 1) son of king Ahazby Abi or Abijah and the 12th king of Judah; his reign was characterised by his godly conduct; reigned for 29 years <BR> 2) head of a family of returning exiles in the time of Nehemiah <BR> 3) an Ephraimite in the time of Ahaz
297512,0,297512,Hebrew,22581,מַלְכֵ֣י,mal·ḵê,N-mpc,Noun - masculine plural construct,4428,,,, kings ,,1) king
297513,0,297513,Hebrew,22581,יְהוּדָ֑ה,yə·hū·ḏāh,N-proper-ms,Noun - proper - masculine singular,3063,,,, of Judah — ,,Judah = |praised|<BR> 1) the son of Jacob by Leah <BR> 2) the tribe descended from Judah the son of Jacob <BR> 3) the territory occupied by the tribe of Judah <BR> 4) the kingdom comprised of the tribes of Judah and Benjamin which occupied the southern part of Canaan after the nation split upon the death of Solomon <BR> 5) a Levite in Ezra's time <BR> 6) an overseer of Jerusalem in the time of Nehemiah <BR> 7) a Levite musician in the time of Nehemiah <BR> 8) a priest in the time of Nehemiah
297514,0,297514,Hebrew,22581,אֲשֶׁר־,’ă·šer-,Pro-r,Pronoun - relative,834,,,, what ,,"1) (relative part.) <BR> 1a) which, who <BR> 1b) that which <BR> 2) (conj) <BR> 2a) that (in obj clause) <BR> 2b) when <BR> 2c) since <BR> 2d) as <BR> 2e) conditional if"
297515,0,297515,Hebrew,22581,חָזָ֥ה,ḥā·zāh,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,2372,,,, he saw ,,"1) to see, perceive, look, behold, prophesy, provide <BR> 1a) (Qal) <BR> 1a1) to see, behold <BR> 1a2) to see as a seer in the ecstatic state <BR> 1a3) to see, perceive <BR> 1a3a) with the intelligence <BR> 1a3b) to see (by experience) <BR> 1a3c) to provide"
297516,0,297516,Hebrew,22581,עַל־,‘al-,Prep,Preposition,5921,,,, regarding ,,"prep<BR> 1) upon, on the ground of, according to, on account of, on behalf of, concerning, beside, in addition to, together with, beyond, above, over, by, on to, towards, to, against <BR> 1a) upon, on the ground of, on the basis of, on account of, because of, therefore, on behalf of, for the sake of, for, with, in spite of, notwithstanding, concerning, in the matter of, as regards <BR> 1b) above, beyond, over (of excess) <BR> 1c) above, over (of elevation or pre-eminence) <BR> 1d) upon, to, over to, unto, in addition to, together with, with (of addition) <BR> 1e) over (of suspension or extension) <BR> 1f) by, adjoining, next, at, over, around (of contiguity or proximity) <BR> 1g) down upon, upon, on, from, up upon, up to, towards, over towards, to, against (with verbs of motion) <BR> 1h) to (as a dative) <BR> conj <BR> 2) because that, because, notwithstanding, although"
297517,0,297517,Hebrew,22581,שֹׁמְר֖וֹן,šō·mə·rō·wn,N-proper-fs,Noun - proper - feminine singular,8111,,,, Samaria ,,Samaria = |watch mountain|<BR> 1) the region of northern Palestine associated with the northern kingdom of the 10 tribes of Israel which split from the kingdom after the death of Solomon during the reign of his son Rehoboam and were ruled by Jeroboam <BR> 2) the capital city of the northern kingdom of Israel located 30 miles (50 km) north of Jerusalem and 6 miles (10 km) northwest of Shechem
297518,0,297518,Hebrew,22581,וִירֽוּשָׁלִָֽם׃,wî·rū·šā·lim,Conj-w | N-proper-fs,Conjunctive waw | Noun - proper - feminine singular,3389,,,, and Jerusalem : ,,Jerusalem = |teaching of peace| <BR> 1) the chief city of Palestine and capital of the united kingdom and the nation of Judah after the split
297519,0,297519,Hebrew,22582,שִׁמְעוּ֙,šim·‘ū,V-Qal-Imp-mp,Verb - Qal - Imperative - masculine plural,8085,Micah 1:2,,," Hear , ",,"v <BR> 1) to hear, listen to, obey <BR> 1a) (Qal) <BR> 1a1) to hear (perceive by ear) <BR> 1a2) to hear of or concerning <BR> 1a3) to hear (have power to hear) <BR> 1a4) to hear with attention or interest, listen to <BR> 1a5) to understand (language) <BR> 1a6) to hear (of judicial cases) <BR> 1a7) to listen, give heed <BR> 1a7a) to consent, agree <BR> 1a7b) to grant request <BR> 1a8) to listen to, yield to <BR> 1a9) to obey, be obedient <BR> 1b) (Niphal) <BR> 1b1) to be heard (of voice or sound) <BR> 1b2) to be heard of <BR> 1b3) to be regarded, be obeyed <BR> 1c) (Piel) to cause to hear, call to hear, summon <BR> 1d) (Hiphil) <BR> 1d1) to cause to hear, tell, proclaim, utter a sound <BR> 1d2) to sound aloud (musical term) <BR> 1d3) to make proclamation, summon <BR> 1d4) to cause to be heard <BR> n m <BR> 2) sound"
297520,0,297520,Hebrew,22582,עַמִּ֣ים,‘am·mîm,N-mp,Noun - masculine plural,5971,,,," O peoples , ",,"1) nation, people <BR> 1a) people, nation <BR> 1b) persons, members of one's people, compatriots, country-men <BR> 2) kinsman, kindred"
297521,0,297521,Hebrew,22582,כֻּלָּ֔ם,kul·lām,N-msc | 3mp,Noun - masculine singular construct | third person masculine plural,3605,,,, all of you ; ,,"1) all, the whole <BR> 1a) all, the whole of <BR> 1b) any, each, every, anything <BR> 1c) totality, everything"
297522,0,297522,Hebrew,22582,הַקְשִׁ֖יבִי,haq·šî·ḇî,V-Hifil-Imp-fs,Verb - Hifil - Imperative - feminine singular,7181,,,," listen , ",,"1) to hear, be attentive, heed, incline (of ears), attend (of ears), hearken, pay attention, listen <BR> 1a) (Qal) incline, attend (of ears), hearken, pay attention, listen <BR> 1b) (Hiphil) to pay attention, give attention"
297523,0,297523,Hebrew,22582,אֶ֣רֶץ,’e·reṣ,N-fs,Noun - feminine singular,776,,,," O earth , ",,"1) land, earth<BR> 1a) earth <BR> 1a1) whole earth (as opposed to a part) <BR> 1a2) earth (as opposed to heaven) <BR> 1a3) earth (inhabitants) <BR> 1b) land <BR> 1b1) country, territory <BR> 1b2) district, region <BR> 1b3) tribal territory <BR> 1b4) piece of ground <BR> 1b5) land of Canaan, Israel <BR> 1b6) inhabitants of land <BR> 1b7) Sheol, land without return, (under) world <BR> 1b8) city (-state) <BR> 1c) ground, surface of the earth <BR> 1c1) ground <BR> 1c2) soil <BR> 1d) (in phrases) <BR> 1d1) people of the land <BR> 1d2) space or distance of country (in measurements of distance) <BR> 1d3) level or plain country <BR> 1d4) land of the living <BR> 1d5) end(s) of the earth <BR> 1e) (almost wholly late in usage) <BR> 1e1) lands, countries <BR> 1e1a) often in contrast to Canaan"
297524,0,297524,Hebrew,22582,וּמְלֹאָ֑הּ,ū·mə·lō·’āh,Conj-w | N-msc | 3fs,Conjunctive waw | Noun - masculine singular construct | third person feminine singular,4393,,,, and everyone in it ! ,,"1) fulness, that which fills <BR> 1a) fulness, handful <BR> 1b) mass, multitude <BR> 1c) fulness, that which fills, entire contents <BR> 1d) full length, full line"
297526,0,297525,Hebrew,22582,אֲדֹנָ֨י,’ă·ḏō·nāy,N-proper-ms,Noun - proper - masculine singular,136,,,, May the Lord ,,"1) my lord, lord <BR> 1a) of men <BR> 1b) of God <BR> 2) Lord-title, spoken in place of Yahweh in Jewish display of reverence"
297527,0,297526,Hebrew,22582,יְהוִ֤ה,Yah·weh,N-proper-ms,Noun - proper - masculine singular,3069,,,, GOD ,,1) Jehovah-used primarily in the combination 'Lord Jehovah' <BR> 1a) equal to H03068 but pointed with the vowels of H0430
297525,0,297527,Hebrew,22582,וִיהִי֩,wî·hî,Conj-w | V-Qal-ConjImperf.Jus-3ms,Conjunctive waw | Verb - Qal - Conjunctive imperfect Jussive - third person masculine singular,1961,,,, bear ,,"1) to be, become, come to pass, exist, happen, fall out <BR> 1a) (Qal) <BR> 1a1) ----- <BR> 1a1a) to happen, fall out, occur, take place, come about, come to pass <BR> 1a1b) to come about, come to pass <BR> 1a2) to come into being, become <BR> 1a2a) to arise, appear, come <BR> 1a2b) to become <BR> 1a2b1) to become <BR> 1a2b2) to become like <BR> 1a2b3) to be instituted, be established <BR> 1a3) to be <BR> 1a3a) to exist, be in existence <BR> 1a3b) to abide, remain, continue (with word of place or time) <BR> 1a3c) to stand, lie, be in, be at, be situated (with word of locality) <BR> 1a3d) to accompany, be with <BR> 1b) (Niphal) <BR> 1b1) to occur, come to pass, be done, be brought about <BR> 1b2) to be done, be finished, be gone"
297529,0,297528,Hebrew,22582,לְעֵ֔ד,lə·‘êḏ,Prep-l | N-ms,Preposition-l | Noun - masculine singular,5707,,,, witness ,,"1) witness <BR> 1a) witness, testimony, evidence (of things) <BR> 1b) witness (of people)"
297528,0,297529,Hebrew,22582,בָּכֶם֙,bā·ḵem,Prep | 2mp,Preposition | second person masculine plural,,,,," against you , ",,
297530,0,297530,Hebrew,22582,אֲדֹנָ֖י,’ă·ḏō·nāy,N-proper-ms,Noun - proper - masculine singular,136,,,, the Lord ,,"1) my lord, lord <BR> 1a) of men <BR> 1b) of God <BR> 2) Lord-title, spoken in place of Yahweh in Jewish display of reverence"
297532,0,297531,Hebrew,22582,קָדְשֽׁוֹ׃,qā·ḏə·šōw,N-msc | 3ms,Noun - masculine singular construct | third person masculine singular,6944,,,, from His holy ,,"1) apartness, holiness, sacredness, separateness <BR> 1a) apartness, sacredness, holiness <BR> 1a1) of God <BR> 1a2) of places <BR> 1a3) of things <BR> 1b) set-apartness, separateness"
297531,0,297532,Hebrew,22582,מֵהֵיכַ֥ל,mê·hê·ḵal,Prep-m | N-msc,Preposition-m | Noun - masculine singular construct,1964,,,, temple . ,,"1) palace, temple, nave, sanctuary <BR> 1a) palace <BR> 1b) temple (palace of God as king) <BR> 1c) hall, nave (of Ezekiel's temple) <BR> 1d) temple (of heavenly temple)"
297533,0,297533,Hebrew,22583,כִּֽי־,kî-,Conj,Conjunction,3588,Micah 1:3,,, For ,,"1) that, for, because, when, as though, as, because that, but, then, certainly, except, surely, since <BR> 1a) that <BR> 1a1) yea, indeed <BR> 1b) when (of time) <BR> 1b1) when, if, though (with a concessive force) <BR> 1c) because, since (causal connection) <BR> 1d) but (after negative) <BR> 1e) that if, for if, indeed if, for though, but if <BR> 1f) but rather, but <BR> 1g) except that <BR> 1h) only, nevertheless <BR> 1i) surely <BR> 1j) that is <BR> 1k) but if <BR> 1l) for though <BR> 1m) forasmuch as, for therefore"
297534,0,297534,Hebrew,22583,הִנֵּ֥ה,hin·nêh,Interjection,Interjection,2009,,,," behold , ",,"1) behold, lo, see, if"
297535,0,297535,Hebrew,22583,יְהוָ֖ה,Yah·weh,N-proper-ms,Noun - proper - masculine singular,3068,,,, the LORD ,,Jehovah = |the existing One|<BR> 1) the proper name of the one true God <BR> 1a) unpronounced except with the vowel pointings of H0136
297536,0,297536,Hebrew,22583,יֹצֵ֣א,yō·ṣê,V-Qal-Prtcpl-ms,Verb - Qal - Participle - masculine singular,3318,,,, comes forth ,,"1) to go out, come out, exit, go forth <BR> 1a) (Qal) <BR> 1a1) to go or come out or forth, depart <BR> 1a2) to go forth (to a place) <BR> 1a3) to go forward, proceed to (to or toward something) <BR> 1a4) to come or go forth (with purpose or for result) <BR> 1a5) to come out of <BR> 1b) (Hiphil) <BR> 1b1) to cause to go or come out, bring out, lead out <BR> 1b2) to bring out of <BR> 1b3) to lead out <BR> 1b4) to deliver <BR> 1c) (Hophal) to be brought out or forth"
297537,0,297537,Hebrew,22583,מִמְּקוֹמ֑וֹ,mim·mə·qō·w·mōw,Prep-m | N-msc | 3ms,Preposition-m | Noun - masculine singular construct | third person masculine singular,4725,,,, from His dwelling place ; ,,"1) standing place, place <BR> 1a) standing place, station, post, office <BR> 1b) place, place of human abode <BR> 1c) city, land, region <BR> 1d) place, locality, spot <BR> 1e) space, room, distance <BR> 1f) region, quarter, direction <BR> 1g) give place to, instead of"
297538,0,297538,Hebrew,22583,וְיָרַ֥ד,wə·yā·raḏ,Conj-w | V-Qal-ConjPerf-3ms,Conjunctive waw | Verb - Qal - Conjunctive perfect - third person masculine singular,3381,,,, He will come down ,,"1) to go down, descend, decline, march down, sink down <BR> 1a) (Qal) <BR> 1a1) to go or come down <BR> 1a2) to sink <BR> 1a3) to be prostrated <BR> 1a4) to come down (of revelation) <BR> 1b) (Hiphil) <BR> 1b1) to bring down <BR> 1b2) to send down <BR> 1b3) to take down <BR> 1b4) to lay prostrate <BR> 1b5) to let down <BR> 1c) (Hophal) <BR> 1c1) to be brought down <BR> 1c2) to be taken down"
297539,0,297539,Hebrew,22583,וְדָרַ֖ךְ,wə·ḏā·raḵ,Conj-w | V-Qal-ConjPerf-3ms,Conjunctive waw | Verb - Qal - Conjunctive perfect - third person masculine singular,1869,,,, and tread ,,"1) to tread, bend, lead, march <BR> 1a) (Qal) <BR> 1a1) to tread, march, march forth <BR> 1a2) to tread on, tread upon <BR> 1a3) to tread (a press) <BR> 1a4) to tread (bend) a bow <BR> 1a5) archer, bow-benders (participle) <BR> 1b) (Hiphil) <BR> 1b1) to tread, tread down <BR> 1b2) to tread (bend with the foot) a bow <BR> 1b3) to cause to go, lead, march, tread"
297540,0,297540,Hebrew,22583,עַל־,‘al-,Prep,Preposition,5921,,,, on ,,"prep<BR> 1) upon, on the ground of, according to, on account of, on behalf of, concerning, beside, in addition to, together with, beyond, above, over, by, on to, towards, to, against <BR> 1a) upon, on the ground of, on the basis of, on account of, because of, therefore, on behalf of, for the sake of, for, with, in spite of, notwithstanding, concerning, in the matter of, as regards <BR> 1b) above, beyond, over (of excess) <BR> 1c) above, over (of elevation or pre-eminence) <BR> 1d) upon, to, over to, unto, in addition to, together with, with (of addition) <BR> 1e) over (of suspension or extension) <BR> 1f) by, adjoining, next, at, over, around (of contiguity or proximity) <BR> 1g) down upon, upon, on, from, up upon, up to, towards, over towards, to, against (with verbs of motion) <BR> 1h) to (as a dative) <BR> conj <BR> 2) because that, because, notwithstanding, although"
297541,0,297541,Hebrew,22583,בָּמוֹתֵי,bå̄·mō·ṯē,N-fpc,Noun - feminine plural construct,1116,,,, the high places ,,"1) high place, ridge, height, bamah (technical name for cultic platform) <BR> 1a) high place, mountain <BR> 1b) high places, battlefields <BR> 1c) high places (as places of worship) <BR> 1d) funeral mound?"
297542,0,297542,Hebrew,22583,אָֽרֶץ׃,’ā·reṣ,N-fs,Noun - feminine singular,776,,,, of the earth . ,,"1) land, earth<BR> 1a) earth <BR> 1a1) whole earth (as opposed to a part) <BR> 1a2) earth (as opposed to heaven) <BR> 1a3) earth (inhabitants) <BR> 1b) land <BR> 1b1) country, territory <BR> 1b2) district, region <BR> 1b3) tribal territory <BR> 1b4) piece of ground <BR> 1b5) land of Canaan, Israel <BR> 1b6) inhabitants of land <BR> 1b7) Sheol, land without return, (under) world <BR> 1b8) city (-state) <BR> 1c) ground, surface of the earth <BR> 1c1) ground <BR> 1c2) soil <BR> 1d) (in phrases) <BR> 1d1) people of the land <BR> 1d2) space or distance of country (in measurements of distance) <BR> 1d3) level or plain country <BR> 1d4) land of the living <BR> 1d5) end(s) of the earth <BR> 1e) (almost wholly late in usage) <BR> 1e1) lands, countries <BR> 1e1a) often in contrast to Canaan"
297544,0,297543,Hebrew,22584,הֶֽהָרִים֙,he·hā·rîm,Art | N-mp,Article | Noun - masculine plural,2022,Micah 1:4,,, The mountains ,,"1) hill, mountain, hill country, mount"
297543,0,297544,Hebrew,22584,וְנָמַ֤סּוּ,wə·nā·mas·sū,Conj-w | V-Nifal-ConjPerf-3cp,Conjunctive waw | Verb - Nifal - Conjunctive perfect - third person common plural,4549,,,, will melt ,,"1) to dissolve, melt <BR> 1a) (Qal) to waste away <BR> 1b) (Niphal)<BR> 1b1) to melt, vanish, drop off, melt away <BR> 1b2) to faint, grow fearful (fig.) <BR> 1b3) wasted, worthless (participle) <BR> 1c) (Hiphil) to cause to melt"
297545,0,297545,Hebrew,22584,תַּחְתָּ֔יו,taḥ·tāw,Prep | 3ms,Preposition | third person masculine singular,8478,,,," beneath Him , ",,"1) the under part, beneath, instead of, as, for, for the sake of, flat, unto, where, whereas n m <BR> 1a) the under part adv accus <BR> 1b) beneath prep <BR> 1c) under, beneath <BR> 1c1) at the foot of (idiom) <BR> 1c2) sweetness, subjection, woman, being burdened or oppressed (fig) <BR> 1c3) of subjection or conquest <BR> 1d) what is under one, the place in which one stands <BR> 1d1) in one's place, the place in which one stands (idiom with reflexive pronoun) <BR> 1d2) in place of, instead of (in transferred sense) <BR> 1d3) in place of, in exchange or return for (of things mutually interchanged) <BR> conj <BR> 1e) instead of, instead of that <BR> 1f) in return for that, because that in compounds <BR> 1g) in, under, into the place of (after verbs of motion) <BR> 1h) from under, from beneath, from under the hand of, from his place, under, beneath"
297546,0,297546,Hebrew,22584,וְהָעֲמָקִ֖ים,wə·hā·‘ă·mā·qîm,"Conj-w, Art | N-mp","Conjunctive waw, Article | Noun - masculine plural",6010,,,, and the valleys ,,"1) valley, vale, lowland, open country"
297547,0,297547,Hebrew,22584,יִתְבַּקָּ֑עוּ,yiṯ·baq·qā·‘ū,V-Hitpael-Imperf-3mp,Verb - Hitpael - Imperfect - third person masculine plural,1234,,,," will split apart , ",,"1) to split, cleave, break open, divide, break through, rip up, break up, tear <BR> 1a) (Qal) <BR> 1a1) to cleave, cleave open <BR> 1a2) to break through, break into <BR> 1b) (Niphal) <BR> 1b1) to be cleft, be rent open, be split open <BR> 1b2) to be broken into <BR> 1c) (Piel) <BR> 1c1) to cleave, cut to pieces, rend open <BR> 1c2) to break through, break down <BR> 1d) (Pual) <BR> 1d1) to be ripped open, be torn open <BR> 1d2) to be rent <BR> 1d3) to be broken into <BR> 1e) (Hiphil) <BR> 1e1) to break into <BR> 1e2) to break through <BR> 1f) (Hophal) to be broken into <BR> 1g) (Hithpael) to burst (themselves) open, cleave asunder"
297548,0,297548,Hebrew,22584,כַּדּוֹנַג֙,kad·dō·w·naḡ,"Prep-k, Art | N-ms","Preposition-k, Article | Noun - masculine singular",1749,,,, like wax ,,1) wax (always figurative 'of melting')
297549,0,297549,Hebrew,22584,מִפְּנֵ֣י,mip·pə·nê,Prep-m | N-cpc,Preposition-m | Noun - common plural construct,6440,,,, before ,,"1) face <BR> 1a) face, faces <BR> 1b) presence, person <BR> 1c) face (of seraphim or cherubim) <BR> 1d) face (of animals) <BR> 1e) face, surface (of ground) <BR> 1f) as adv of loc/temp <BR> 1f1) before and behind, toward, in front of, forward, formerly, from beforetime, before <BR> 1g) with prep <BR> 1g1) in front of, before, to the front of, in the presence of, in the face of, at the face or front of, from the presence of, from before, from before the face of"
297550,0,297550,Hebrew,22584,הָאֵ֔שׁ,hā·’êš,Art | N-cs,Article | Noun - common singular,784,,,," the fire , ",,"1) fire <BR> 1a) fire, flames <BR> 1b) supernatural fire (accompanying theophany) <BR> 1c) fire (for cooking, roasting, parching) <BR> 1d) altar-fire <BR> 1e) God's anger (fig.)"
297551,0,297551,Hebrew,22584,כְּמַ֖יִם,kə·ma·yim,Prep-k | N-mp,Preposition-k | Noun - masculine plural,4325,,,, like water ,,"1) water, waters <BR> 1a) water <BR> 1b) water of the feet, urine <BR> 1c) of danger, violence, transitory things, refreshment (fig.)"
297552,0,297552,Hebrew,22584,מֻגָּרִ֥ים,mug·gā·rîm,V-Hofal-Prtcpl-mp,Verb - Hofal - Participle - masculine plural,5064,,,, rushing down ,,"1) to pour, run, flow, pour down <BR> 1a) (Niphal) <BR> 1a1) to be poured, be spilt <BR> 1a2) to pour oneself, flow, trickle <BR> 1a3) to vanish (fig.) <BR> 1a4) to be stretched out <BR> 1b) (Hiphil) to pour down <BR> 1c) (Hophal) to melt"
297553,0,297553,Hebrew,22584,בְּמוֹרָֽד׃,bə·mō·w·rāḏ,Prep-b | N-ms,Preposition-b | Noun - masculine singular,4174,,,, a slope . ,,"1) descent, slope, steep place, hanging work, bevelled work <BR> 1a) descent <BR> 1b) hanging work"
297556,0,297554,Hebrew,22585,כָּל־,kāl-,N-msc,Noun - masculine singular construct,3605,Micah 1:5,,, All ,,"1) all, the whole <BR> 1a) all, the whole of <BR> 1b) any, each, every, anything <BR> 1c) totality, everything"
297557,0,297555,Hebrew,22585,זֹ֔את,zōṯ,Pro-fs,Pronoun - feminine singular,2063,,,, this [is] ,,"1) this, this one, here, which, this...that, the one...the other, such <BR> 1a) (alone) <BR> 1a1) this one <BR> 1a2) this...that, the one...the other, another <BR> 1b) (appos to subst) <BR> 1b1) this <BR> 1c) (as predicate) <BR> 1c1) this, such <BR> 1d) (enclitically) <BR> 1d1) then <BR> 1d2) who, whom <BR> 1d3) how now, what now <BR> 1d4) what now <BR> 1d5) wherefore now <BR> 1d6) behold here <BR> 1d7) just now <BR> 1d8) now, now already <BR> 1e) (poetry) <BR> 1e1) wherein, which, those who <BR> 1f) (with prefixes) <BR> 1f1) in this (place) here, then <BR> 1f2) on these conditions, herewith, thus provided, by, through this, for this cause, in this matter <BR> 1f3) thus and thus <BR> 1f4) as follows, things such as these, accordingly, to that effect, in like manner, thus and thus <BR> 1f5) from here, hence, on one side...on the other side <BR> 1f6) on this account <BR> 1f7) in spite of this, which, whence, how"
297554,0,297556,Hebrew,22585,בְּפֶ֤שַׁע,bə·p̄e·ša‘,Prep-b | N-msc,Preposition-b | Noun - masculine singular construct,6588,,,, for the transgression ,,"1) transgression, rebellion <BR> 1a1) transgression (against individuals) <BR> 1a2) transgression (nation against nation)<BR> 1a3) transgression (against God) <BR> 1a3a) in general <BR> 1a3b) as recognised by sinner <BR> 1a3c) as God deals with it <BR> 1a3d) as God forgives <BR> 1a4) guilt of transgression <BR> 1a5) punishment for transgression <BR> 1a6) offering for transgression"
297555,0,297557,Hebrew,22585,יַֽעֲקֹב֙,ya·‘ă·qōḇ,N-proper-ms,Noun - proper - masculine singular,3290,,,, of Jacob ,,"Jacob = |heel holder| or |supplanter|<BR> 1) son of Isaac, grandson of Abraham, and father of the 12 patriarchs of the tribes of Israel"
297558,0,297558,Hebrew,22585,וּבְחַטֹּ֖אות,ū·ḇə·ḥaṭ·ṭō·wṯ,"Conj-w, Prep-b | N-fpc","Conjunctive waw, Preposition-b | Noun - feminine plural construct",2403,,,, and the sins ,,"1) sin, sinful<BR> 2) sin, sin offering <BR> 2a) sin <BR> 2b) condition of sin, guilt of sin <BR> 2c) punishment for sin <BR> 2d) sin-offering <BR> 2e) purification from sins of ceremonial uncleanness"
297559,0,297559,Hebrew,22585,בֵּ֣ית,bêṯ,N-msc,Noun - masculine singular construct,1004,,,, of the house ,,"nm <BR> 1) house <BR> 1a) house, dwelling habitation <BR> 1b) shelter or abode of animals <BR> 1c) human bodies (fig.) <BR> 1d) of Sheol <BR> 1e) of abode of light and darkness <BR> 1f) of land of Ephraim <BR> 2) place <BR> 3) receptacle <BR> 4) home, house as containing a family <BR> 5) household, family <BR> 5a) those belonging to the same household <BR> 5b) family of descendants, descendants as organized body <BR> 6) household affairs <BR> 7) inwards (metaph.) <BR> 8) (TWOT) temple <BR> adv <BR> 9) on the inside <BR> prep <BR> 10) within"
