Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
264963,0,264963,Hebrew,20312,הָיְתָ֖ה,hā·yə·ṯāh,V-Qal-Perf-3fs,Verb - Qal - Perfect - third person feminine singular,1961,,,, has become ,,"1) to be, become, come to pass, exist, happen, fall out <BR> 1a) (Qal) <BR> 1a1) ----- <BR> 1a1a) to happen, fall out, occur, take place, come about, come to pass <BR> 1a1b) to come about, come to pass <BR> 1a2) to come into being, become <BR> 1a2a) to arise, appear, come <BR> 1a2b) to become <BR> 1a2b1) to become <BR> 1a2b2) to become like <BR> 1a2b3) to be instituted, be established <BR> 1a3) to be <BR> 1a3a) to exist, be in existence <BR> 1a3b) to abide, remain, continue (with word of place or time) <BR> 1a3c) to stand, lie, be in, be at, be situated (with word of locality) <BR> 1a3d) to accompany, be with <BR> 1b) (Niphal) <BR> 1b1) to occur, come to pass, be done, be brought about <BR> 1b2) to be done, be finished, be gone"
264964,0,264964,Hebrew,20312,לָמַֽס׃ס,lā·mas,Prep-l | N-ms,Preposition-l | Noun - masculine singular,4522,,,, a slave . ,,"1) gang or body of forced labourers, task-workers, labour band or gang, forced service, task-work, serfdom, tributary, tribute, levy, taskmasters, discomfited <BR> 1a) labour-band, labour-gang, slave gang <BR> 1b) gang-overseers <BR> 1c) forced service, serfdom, tribute, enforced payment"
264965,0,264965,Hebrew,20313,בָּכ֨וֹ,bā·ḵōw,V-Qal-InfAbs,Verb - Qal - Infinitive absolute,1058,Lamentations 1:2,,, She weeps ,,"1) to weep, bewail, cry, shed tears <BR> 1a) (Qal) <BR> 1a1) to weep (in grief, humiliation, or joy) <BR> 1a2) to weep bitterly (with cognate acc.) <BR> 1a3) to weep upon (embrace and weep) <BR> 1a4) to bewail <BR> 1b) (Piel) participle <BR> 1b1) lamenting <BR> 1b2) bewailing"
264966,0,264966,Hebrew,20313,תִבְכֶּ֜ה,ṯiḇ·keh,V-Qal-Imperf-3fs,Verb - Qal - Imperfect - third person feminine singular,1058,,,, aloud ,,"1) to weep, bewail, cry, shed tears <BR> 1a) (Qal) <BR> 1a1) to weep (in grief, humiliation, or joy) <BR> 1a2) to weep bitterly (with cognate acc.) <BR> 1a3) to weep upon (embrace and weep) <BR> 1a4) to bewail <BR> 1b) (Piel) participle <BR> 1b1) lamenting <BR> 1b2) bewailing"
264967,0,264967,Hebrew,20313,בַּלַּ֗יְלָה,bal·lay·lāh,"Prep-b, Art | N-ms","Preposition-b, Article | Noun - masculine singular",3915,,,," in the night , ",,"1) night <BR> 1a) night (as opposed to day) <BR> 1b) of gloom, protective shadow (fig.)"
264968,0,264968,Hebrew,20313,וְדִמְעָתָהּ֙,wə·ḏim·‘ā·ṯāh,Conj-w | N-fsc | 3fs,Conjunctive waw | Noun - feminine singular construct | third person feminine singular,1832,,,, with tears ,,1) tears
264969,0,264969,Hebrew,20313,עַ֣ל,‘al,Prep,Preposition,5921,,,, upon ,,"prep<BR> 1) upon, on the ground of, according to, on account of, on behalf of, concerning, beside, in addition to, together with, beyond, above, over, by, on to, towards, to, against <BR> 1a) upon, on the ground of, on the basis of, on account of, because of, therefore, on behalf of, for the sake of, for, with, in spite of, notwithstanding, concerning, in the matter of, as regards <BR> 1b) above, beyond, over (of excess) <BR> 1c) above, over (of elevation or pre-eminence) <BR> 1d) upon, to, over to, unto, in addition to, together with, with (of addition) <BR> 1e) over (of suspension or extension) <BR> 1f) by, adjoining, next, at, over, around (of contiguity or proximity) <BR> 1g) down upon, upon, on, from, up upon, up to, towards, over towards, to, against (with verbs of motion) <BR> 1h) to (as a dative) <BR> conj <BR> 2) because that, because, notwithstanding, although"
264970,0,264970,Hebrew,20313,לֶֽחֱיָ֔הּ,le·ḥĕ·yāh,N-fsc | 3fs,Noun - feminine singular construct | third person feminine singular,3895,,,, her cheeks . ,,"1) jaw, cheek <BR> 1a) jaw, jawbone (of animal) <BR> 1b) cheek (of man)"
264974,0,264971,Hebrew,20313,מִכָּל־,mik·kāl,Prep-m | N-msc,Preposition-m | Noun - masculine singular construct,3605,,,, Among all ,,"1) all, the whole <BR> 1a) all, the whole of <BR> 1b) any, each, every, anything <BR> 1c) totality, everything"
264975,0,264972,Hebrew,20313,אֹהֲבֶ֑יהָ,’ō·hă·ḇe·hā,V-Qal-Prtcpl-mpc | 3fs,Verb - Qal - Participle - masculine plural construct | third person feminine singular,157,,,, her lovers ,,"1) to love <BR> 1a) (Qal) <BR> 1a1) human love for another, includes family, and sexual <BR> 1a2) human appetite for objects such as food, drink, sleep, wisdom <BR> 1a3) human love for or to God <BR> 1a4) act of being a friend <BR> 1a4a) lover (participle) <BR> 1a4b) friend (participle) <BR> 1a5) God's love toward man <BR> 1a5a) to individual men <BR> 1a5b) to people Israel <BR> 1a5c) to righteousness <BR> 1b) (Niphal) <BR> 1b1) lovely (participle) <BR> 1b2) loveable (participle) <BR> 1c) (Piel) <BR> 1c1) friends <BR> 1c2) lovers (fig. of adulterers) <BR> 2) to like"
264971,0,264973,Hebrew,20313,אֵֽין־,’ên-,Adv,Adverb,369,,,, there is no one ,,"1) nothing, not, nought n <BR> 1a) nothing, nought neg <BR> 1b) not <BR> 1c) to have not (of possession) adv <BR> 1d) without w/prep <BR> 1e) for lack of"
264972,0,264974,Hebrew,20313,לָ֥הּ,lāh,Prep | 3fs,Preposition | third person feminine singular,,,,, ,,
264973,0,264975,Hebrew,20313,מְנַחֵ֖ם,mə·na·ḥêm,V-Piel-Prtcpl-ms,Verb - Piel - Participle - masculine singular,5162,,,, to comfort [her] . ,,"1) to be sorry, console oneself, repent, regret, comfort, be comforted <BR> 1a) (Niphal) <BR> 1a1) to be sorry, be moved to pity, have compassion <BR> 1a2) to be sorry, rue, suffer grief, repent <BR> 1a3) to comfort oneself, be comforted <BR> 1a4) to comfort oneself, ease oneself <BR> 1b) (Piel) to comfort, console <BR> 1c) (Pual) to be comforted, be consoled <BR> 1d) (Hithpael) <BR> 1d1) to be sorry, have compassion <BR> 1d2) to rue, repent of <BR> 1d3) to comfort oneself, be comforted <BR> 1d4) to ease oneself"
264976,0,264976,Hebrew,20313,כָּל־,kāl-,N-msc,Noun - masculine singular construct,3605,,,, All ,,"1) all, the whole <BR> 1a) all, the whole of <BR> 1b) any, each, every, anything <BR> 1c) totality, everything"
264977,0,264977,Hebrew,20313,רֵעֶ֙יהָ֙,rê·‘e·hā,N-mpc | 3fs,Noun - masculine plural construct | third person feminine singular,7453,,,, her friends ,,"1) friend, companion, fellow, another person <BR> 1a) friend, intimate <BR> 1b) fellow, fellow-citizen, another person (weaker sense) <BR> 1c) other, another (reciprocal phrase)"
264978,0,264978,Hebrew,20313,בָּ֣גְדוּ,bā·ḡə·ḏū,V-Qal-Perf-3cp,Verb - Qal - Perfect - third person common plural,898,,,, have betrayed ,,"1) to act treacherously, deceitfully, deal treacherously <BR> 1a) (Qal) to act or deal treacherously, faithlessly, deceitfully, offend"
264979,0,264979,Hebrew,20313,בָ֔הּ,ḇāh,Prep | 3fs,Preposition | third person feminine singular,,,,, her ; ,,
264980,0,264980,Hebrew,20313,הָ֥יוּ,hā·yū,V-Qal-Perf-3cp,Verb - Qal - Perfect - third person common plural,1961,,,, they have become ,,"1) to be, become, come to pass, exist, happen, fall out <BR> 1a) (Qal) <BR> 1a1) ----- <BR> 1a1a) to happen, fall out, occur, take place, come about, come to pass <BR> 1a1b) to come about, come to pass <BR> 1a2) to come into being, become <BR> 1a2a) to arise, appear, come <BR> 1a2b) to become <BR> 1a2b1) to become <BR> 1a2b2) to become like <BR> 1a2b3) to be instituted, be established <BR> 1a3) to be <BR> 1a3a) to exist, be in existence <BR> 1a3b) to abide, remain, continue (with word of place or time) <BR> 1a3c) to stand, lie, be in, be at, be situated (with word of locality) <BR> 1a3d) to accompany, be with <BR> 1b) (Niphal) <BR> 1b1) to occur, come to pass, be done, be brought about <BR> 1b2) to be done, be finished, be gone"
264981,0,264981,Hebrew,20313,לָ֖הּ,lāh,Prep | 3fs,Preposition | third person feminine singular,,,,, her ,,
264982,0,264982,Hebrew,20313,לְאֹיְבִֽים׃ס,lə·’ō·yə·ḇîm,Prep-l | V-Qal-Prtcpl-mp,Preposition-l | Verb - Qal - Participle - masculine plural,341,,,, enemies . ,,1) (Qal) enemy <BR> 1a) personal <BR> 1b) national
264984,0,264983,Hebrew,20314,יְהוּדָ֤ה,yə·hū·ḏāh,N-proper-ms,Noun - proper - masculine singular,3063,Lamentations 1:3,,, Judah ,,Judah = |praised|<BR> 1) the son of Jacob by Leah <BR> 2) the tribe descended from Judah the son of Jacob <BR> 3) the territory occupied by the tribe of Judah <BR> 4) the kingdom comprised of the tribes of Judah and Benjamin which occupied the southern part of Canaan after the nation split upon the death of Solomon <BR> 5) a Levite in Ezra's time <BR> 6) an overseer of Jerusalem in the time of Nehemiah <BR> 7) a Levite musician in the time of Nehemiah <BR> 8) a priest in the time of Nehemiah
264983,0,264984,Hebrew,20314,גָּֽלְתָ֨ה,gā·lə·ṯāh,V-Qal-Perf-3fs,Verb - Qal - Perfect - third person feminine singular,1540,,,, has gone into exile ,,"1) to uncover, remove <BR> 1a) (Qal) <BR> 1a1) to uncover <BR> 1a2) to remove, depart <BR> 1a3) to go into exile <BR> 1b) (Niphal) <BR> 1b1) (reflexive) <BR> 1b1a) to uncover oneself <BR> 1b1b) to discover or show oneself <BR> 1b1c) to reveal himself (of God) <BR> 1b2) (passive) <BR> 1b2a) to be uncovered <BR> 1b2b) to be disclosed, be discovered <BR> 1b2c) to be revealed <BR> 1b3) to be removed <BR> 1c) (Piel) <BR> 1c1) to uncover (nakedness) <BR> 1c1a) nakedness <BR> 1c1b) general <BR> 1c2) to disclose, discover, lay bare <BR> 1c3) to make known, show, reveal <BR> 1d) (Pual) to be uncovered <BR> 1e) (Hiphil) to carry away into exile, take into exile <BR> 1f) (Hophal) to be taken into exile <BR> 1g) (Hithpael) <BR> 1g1) to be uncovered <BR> 1g2) to reveal oneself"
264985,0,264985,Hebrew,20314,מֵעֹ֙נִי֙,mê·‘ō·nî,Prep-m | N-ms,Preposition-m | Noun - masculine singular,6040,,,, under affliction ,,"1) affliction, poverty, misery <BR> 1a) affliction <BR> 1b) poverty"
264986,0,264986,Hebrew,20314,וּמֵרֹ֣ב,ū·mê·rōḇ,"Conj-w, Prep-m | N-msc","Conjunctive waw, Preposition-m | Noun - masculine singular construct",7230,,,, and harsh ,,"1) multitude, abundance, greatness<BR> 1a) multitude <BR> 1a1) abundance, abundantly <BR> 1a2) numerous <BR> 1b) greatness"
264987,0,264987,Hebrew,20314,עֲבֹדָ֔ה,‘ă·ḇō·ḏāh,N-fs,Noun - feminine singular,5656,,,, slavery ; ,,"1) labour, service <BR> 1a) labour, work <BR> 1b) labour (of servant or slave) <BR> 1c) labour, service (of captives or subjects) <BR> 1d) service (of God)"
264988,0,264988,Hebrew,20314,הִ֚יא,hî,Pro-3fs,Pronoun - third person feminine singular,1931,,,, she ,,"pron 3p s<BR> 1) he, she, it <BR> 1a) himself (with emphasis) <BR> 1b) resuming subj with emphasis <BR> 1c) (with minimum emphasis following predicate) <BR> 1d) (anticipating subj) <BR> 1e) (emphasising predicate) <BR> 1f) that, it (neuter) demons pron <BR> 2) that (with article)"
264989,0,264989,Hebrew,20314,יָשְׁבָ֣ה,yā·šə·ḇāh,V-Qal-Perf-3fs,Verb - Qal - Perfect - third person feminine singular,3427,,,, dwells ,,"1) to dwell, remain, sit, abide <BR> 1a) (Qal) <BR> 1a1) to sit, sit down <BR> 1a2) to be set <BR> 1a3) to remain, stay <BR> 1a4) to dwell, have one's abode <BR> 1b) (Niphal) to be inhabited <BR> 1c) (Piel) to set, place <BR> 1d) (Hiphil) <BR> 1d1) to cause to sit <BR> 1d2) to cause to abide, set <BR> 1d3) to cause to dwell <BR> 1d4) to cause (cities) to be inhabited <BR> 1d5) to marry (give an dwelling to) <BR> 1e) (Hophal) <BR> 1e1) to be inhabited <BR> 1e2) to make to dwell"
264990,0,264990,Hebrew,20314,בַגּוֹיִ֔ם,ḇag·gō·w·yim,"Prep-b, Art | N-mp","Preposition-b, Article | Noun - masculine plural",1471,,,, among the nations ,,"n m <BR> 1) nation, people <BR> 1a) nation, people<BR> 1a1) usually of non-Hebrew people <BR> 1a2) of descendants of Abraham <BR> 1a3) of Israel <BR> 1b) of swarm of locusts, other animals (fig.) <BR> n pr m <BR> 1c) Goyim? = |nations|"
264992,0,264991,Hebrew,20314,מָצְאָ֖ה,mā·ṣə·’āh,V-Qal-Perf-3fs,Verb - Qal - Perfect - third person feminine singular,4672,,,, but finds ,,"1) to find, attain to <BR> 1a) (Qal) <BR> 1a1) to find <BR> 1a1a) to find, secure, acquire, get (thing sought) <BR> 1a1b) to find (what is lost) <BR> 1a1c) to meet, encounter <BR> 1a1d) to find (a condition) <BR> 1a1e) to learn, devise <BR> 1a2) to find out <BR> 1a2a) to find out <BR> 1a2b) to detect <BR> 1a2c) to guess <BR> 1a3) to come upon, light upon <BR> 1a3a) to happen upon, meet, fall in with <BR> 1a3b) to hit <BR> 1a3c) to befall <BR> 1b) (Niphal) <BR> 1b1) to be found <BR> 1b1a) to be encountered, be lighted upon, be discovered <BR> 1b1b) to appear, be recognised <BR> 1b1c) to be discovered, be detected <BR> 1b1d) to be gained, be secured <BR> 1b2) to be, be found <BR> 1b2a) to be found in <BR> 1b2b) to be in the possession of <BR> 1b2c) to be found in (a place), happen to be <BR> 1b2d) to be left (after war) <BR> 1b2e) to be present <BR> 1b2f) to prove to be <BR> 1b2g) to be found sufficient, be enough <BR> 1c) (Hiphil) <BR> 1c1) to cause to find, attain <BR> 1c2) to cause to light upon, come upon, come <BR> 1c3) to cause to encounter <BR> 1c4) to present (offering)"
264991,0,264992,Hebrew,20314,לֹ֥א,lō,Adv-NegPrt,Adverb - Negative particle,3808,,,, no ,,"1) not, no <BR> 1a) not (with verb-absolute prohibition) <BR> 1b) not (with modifier-negation) <BR> 1c) nothing (subst) <BR> 1d) without (with particle) <BR> 1e) before (of time)"
264993,0,264993,Hebrew,20314,מָנ֑וֹחַ,mā·nō·w·aḥ,N-ms,Noun - masculine singular,4494,,,, place to rest . ,,"1) resting place, state or condition of rest, place <BR> 1a) resting place <BR> 1b) rest, repose, condition of rest <BR> 1c) coming to rest"
264994,0,264994,Hebrew,20314,כָּל־,kāl-,N-msc,Noun - masculine singular construct,3605,,,, All ,,"1) all, the whole <BR> 1a) all, the whole of <BR> 1b) any, each, every, anything <BR> 1c) totality, everything"
264995,0,264995,Hebrew,20314,רֹדְפֶ֥יהָ,rō·ḏə·p̄e·hā,V-Qal-Prtcpl-mpc | 3fs,Verb - Qal - Participle - masculine plural construct | third person feminine singular,7291,,,, her pursuers ,,"1) to be behind, follow after, pursue, persecute, run after<BR> 1a) (Qal) <BR> 1a1) to pursue, put to flight, chase, dog, attend closely upon <BR> 1a2) to persecute, harass (fig) <BR> 1a3) to follow after, aim to secure (fig) <BR> 1a4) to run after (a bribe) (fig) <BR> 1b) (Niphal) <BR> 1b1) to be pursued <BR> 1b2) one pursued (participle) <BR> 1c) (Piel) to pursue ardently, aim eagerly to secure, pursue <BR> 1d) (Pual) to be pursued, be chased away <BR> 1e) (Hiphil) to pursue, chase"
264996,0,264996,Hebrew,20314,הִשִּׂיג֖וּהָ,hiś·śî·ḡū·hā,V-Hifil-Perf-3cp | 3fs,Verb - Hifil - Perfect - third person common plural | third person feminine singular,5381,,,, have overtaken her ,,"1) to reach, overtake, take hold upon <BR> 1a) (Hiphil) <BR> 1a1) to overtake <BR> 1a2) to reach, attain to, cause to reach <BR> 1a3) to be able to secure, reach, have enough"
264997,0,264997,Hebrew,20314,בֵּ֥ין,bên,Prep,Preposition,996,,,, in the midst ,,"1) between, among, in the midst of (with other preps), from between"
264998,0,264998,Hebrew,20314,הַמְּצָרִֽים׃ס,ham·mə·ṣā·rîm,Art | N-mp,Article | Noun - masculine plural,4712,,,, of her distress . ,,"1) straits, distress"
264999,0,264999,Hebrew,20315,דַּרְכֵ֨י,dar·ḵê,N-cpc,Noun - common plural construct,1870,Lamentations 1:4,,, The roads ,,"1) way, road, distance, journey, manner <BR> 1a) road, way, path <BR> 1b) journey <BR> 1c) direction <BR> 1d) manner, habit, way <BR> 1e) of course of life (fig.) <BR> 1f) of moral character (fig.)"
265000,0,265000,Hebrew,20315,צִיּ֜וֹן,ṣî·yō·wn,N-proper-fs,Noun - proper - feminine singular,6726,,,, to Zion ,,Zion = |parched place|<BR> 1) another name for Jerusalem especially in the prophetic books
265001,0,265001,Hebrew,20315,אֲבֵל֗וֹת,’ă·ḇê·lō·wṯ,Adj-fp,Adjective - feminine plural,57,,,," mourn , ",,1) mourning <BR> 1a) for the dead <BR> 1b) because of calamity <BR> 1c) of rites of mourning <BR> 2) mourner (subst.) <BR> 2a) for the dead <BR> 2b) for calamity
265002,0,265002,Hebrew,20315,מִבְּלִי֙,mib·bə·lî,Prep-m | Adv,Preposition-m | Adverb,1097,,,, because no one ,,"subst<BR> 1) wearing out <BR> adv of negation <BR> 2) without, no, not"
265003,0,265003,Hebrew,20315,בָּאֵ֣י,bā·’ê,V-Qal-Prtcpl-mpc,Verb - Qal - Participle - masculine plural construct,935,,,, comes ,,"1) to go in, enter, come, go, come in <BR> 1a) (Qal) <BR> 1a1) to enter, come in <BR> 1a2) to come <BR> 1a2a) to come with <BR> 1a2b) to come upon, fall or light upon, attack (enemy) <BR> 1a2c) to come to pass <BR> 1a3) to attain to <BR> 1a4) to be enumerated <BR> 1a5) to go <BR> 1b) (Hiphil) <BR> 1b1) to lead in <BR> 1b2) to carry in <BR> 1b3) to bring in, cause to come in, gather, cause to come, bring near, bring against, bring upon <BR> 1b4) to bring to pass <BR> 1c) (Hophal) <BR> 1c1) to be brought, brought in <BR> 1c2) to be introduced, be put"
265004,0,265004,Hebrew,20315,מוֹעֵ֔ד,mō·w·‘êḏ,N-ms,Noun - masculine singular,4150,,,, to her appointed feasts . ,,"1) appointed place, appointed time, meeting <BR> 1a) appointed time <BR> 1a1) appointed time (general) <BR> 1a2) sacred season, set feast, appointed season <BR> 1b) appointed meeting <BR> 1c) appointed place <BR> 1d) appointed sign or signal <BR> 1e) tent of meeting"
265005,0,265005,Hebrew,20315,כָּל־,kāl-,N-msc,Noun - masculine singular construct,3605,,,, All ,,"1) all, the whole <BR> 1a) all, the whole of <BR> 1b) any, each, every, anything <BR> 1c) totality, everything"
265006,0,265006,Hebrew,20315,שְׁעָרֶ֙יהָ֙,šə·‘ā·re·hā,N-mpc | 3fs,Noun - masculine plural construct | third person feminine singular,8179,,,, her gates ,,"1) gate <BR> 1a) gate (of entrance) <BR> 1b) gate (of space inside gate, i.e. marketplace, public meeting place) <BR> 1b1) city, town <BR> 1c) gate (of palace, royal castle, temple, court of tabernacle) <BR> 1d) heaven"
265007,0,265007,Hebrew,20315,שֽׁוֹמֵמִ֔ין,šō·w·mê·mîn,V-Qal-Prtcpl-mp,Verb - Qal - Participle - masculine plural,8074,,,, are deserted ; ,,"1) to be desolate, be appalled, stun, stupefy <BR> 1a) (Qal) <BR> 1a1) to be desolated, be deflowered, be deserted, be appalled <BR> 1a2) to be appalled, be awestruck <BR> 1b) (Niphal) <BR> 1b1) to be desolated, be made desolate <BR> 1b2) to be appalled <BR> 1c) (Polel) <BR> 1c1) to be stunned <BR> 1c2) appalling, causing horror (participle) <BR> 1c2a) horror-causer, appaller (subst) <BR> 1d) (Hiphil) <BR> 1d1) to devastate, ravage, make desolated <BR> 1d2) to appal, show horror <BR> 1e) (Hophal) to lay desolate, be desolated <BR> 1f) (Hithpolel) <BR> 1f1) to cause to be desolate <BR> 1f2) to be appalled, be astounded <BR> 1f3) to cause oneself desolation, cause oneself ruin"
265008,0,265008,Hebrew,20315,כֹּהֲנֶ֖יהָ,kō·hă·ne·hā,N-mpc | 3fs,Noun - masculine plural construct | third person feminine singular,3548,,,, her priests ,,"1) priest, principal officer or chief ruler <BR> 1a) priest-king (Melchizedek, Messiah) <BR> 1b) pagan priests <BR> 1c) priests of Jehovah <BR> 1d) Levitical priests <BR> 1e) Zadokite priests <BR> 1f) Aaronic priests <BR> 1g) the high priest"
265009,0,265009,Hebrew,20315,נֶאֱנָחִ֑ים,ne·’ĕ·nā·ḥîm,V-Nifal-Prtcpl-mp,Verb - Nifal - Participle - masculine plural,584,,,," groan , ",,"1) (Niphal) sigh, groan (in pain or grief), gasp <BR> 1a) moan (of cattle)"
265010,0,265010,Hebrew,20315,בְּתוּלֹתֶ֥יהָ,bə·ṯū·lō·ṯe·hā,N-fpc | 3fs,Noun - feminine plural construct | third person feminine singular,1330,,,, her maidens ,,1) virgin
265011,0,265011,Hebrew,20315,נּוּג֖וֹת,nū·ḡōṯ,V-Nifal-Prtcpl-fp,Verb - Nifal - Participle - feminine plural,3013,,,," grieve , ",,"1) to afflict, grieve, suffer, cause grief <BR> 1a) (Niphal) grieved, grieving (participle) <BR> 1b) (Piel) to grieve<BR> 1c) (Hiphil) to cause grief, cause sorrow"
265012,0,265012,Hebrew,20315,וְהִ֥יא,wə·hî,Conj-w | Pro-3fs,Conjunctive waw | Pronoun - third person feminine singular,1931,,,, and she herself ,,"pron 3p s<BR> 1) he, she, it <BR> 1a) himself (with emphasis) <BR> 1b) resuming subj with emphasis <BR> 1c) (with minimum emphasis following predicate) <BR> 1d) (anticipating subj) <BR> 1e) (emphasising predicate) <BR> 1f) that, it (neuter) demons pron <BR> 2) that (with article)"
265013,0,265013,Hebrew,20315,מַר־,mar-,V-Qal-Perf-3ms,Verb - Qal - Perfect - third person masculine singular,4751,,,, is bitter with anguish ,,"adj <BR> 1) bitter, bitterness <BR> 1a) of water or food <BR> 1b) of harlot's end, end of wickedness, cry (fig.) <BR> 1c) of pain (subst) <BR> adv <BR> 2) bitterly"
265014,0,265014,Hebrew,20315,לָֽהּ׃ס,lāh,Prep | 3fs,Preposition | third person feminine singular,,,,, . ,,
265016,0,265015,Hebrew,20316,צָרֶ֤יהָ,ṣā·re·hā,N-mpc | 3fs,Noun - masculine plural construct | third person feminine singular,6862,Lamentations 1:5,,, Her foes ,,"1) narrow, tight <BR> 2) straits, distress <BR> 3) adversary, foe, enemy, oppressor <BR> 4) hard pebble, flint"
