Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
299465,0,299465,Hebrew,22734,תִשְׁמָ֑ע,ṯiš·mā‘,V-Qal-Imperf-2ms,Verb - Qal - Imperfect - second person masculine singular,8085,,,," hear , ",,"v <BR> 1) to hear, listen to, obey <BR> 1a) (Qal) <BR> 1a1) to hear (perceive by ear) <BR> 1a2) to hear of or concerning <BR> 1a3) to hear (have power to hear) <BR> 1a4) to hear with attention or interest, listen to <BR> 1a5) to understand (language) <BR> 1a6) to hear (of judicial cases) <BR> 1a7) to listen, give heed <BR> 1a7a) to consent, agree <BR> 1a7b) to grant request <BR> 1a8) to listen to, yield to <BR> 1a9) to obey, be obedient <BR> 1b) (Niphal) <BR> 1b1) to be heard (of voice or sound) <BR> 1b2) to be heard of <BR> 1b3) to be regarded, be obeyed <BR> 1c) (Piel) to cause to hear, call to hear, summon <BR> 1d) (Hiphil) <BR> 1d1) to cause to hear, tell, proclaim, utter a sound <BR> 1d2) to sound aloud (musical term) <BR> 1d3) to make proclamation, summon <BR> 1d4) to cause to be heard <BR> n m <BR> 2) sound"
299466,0,299466,Hebrew,22734,אֶזְעַ֥ק,’ez·‘aq,V-Qal-Imperf-1cs,Verb - Qal - Imperfect - first person common singular,2199,,,, or cry out ,,"1) to cry, cry out, call, call for help <BR> 1a) (Qal) <BR> 1a1) to call (to one's aid) <BR> 1a2) to cry, cry out (in need) <BR> 1b) (Niphal) to be assembled, be called together, be joined together <BR> 1c) (Hiphil) <BR> 1c1) to call, call out, call together, summon <BR> 1c2) to make a crying, proclaim <BR> 1c3) to have a proclamation made <BR> 1c4) to call out to, call out at"
299467,0,299467,Hebrew,22734,אֵלֶ֛יךָ,’ê·le·ḵā,Prep | 2ms,Preposition | second person masculine singular,413,,,," to You , ",,"1) to, toward, unto (of motion) <BR> 2) into (limit is actually entered) <BR> 2a) in among <BR> 3) toward (of direction, not necessarily physical motion) <BR> 4) against (motion or direction of a hostile character) <BR> 5) in addition to, to <BR> 6) concerning, in regard to, in reference to, on account of <BR> 7) according to (rule or standard) <BR> 8) at, by, against (of one's presence) <BR> 9) in between, in within, to within, unto (idea of motion to)"
299468,0,299468,Hebrew,22734,חָמָ֖ס,ḥā·mās,N-ms,Noun - masculine singular,2555,,,, “ Violence ! ” ,,"1) violence, wrong, cruelty, injustice"
299469,0,299469,Hebrew,22734,וְלֹ֥א,wə·lō,Conj-w | Adv-NegPrt,Conjunctive waw | Adverb - Negative particle,3808,,,, but You do not ,,"1) not, no <BR> 1a) not (with verb-absolute prohibition) <BR> 1b) not (with modifier-negation) <BR> 1c) nothing (subst) <BR> 1d) without (with particle) <BR> 1e) before (of time)"
299470,0,299470,Hebrew,22734,תוֹשִֽׁיעַ׃,ṯō·wō·šî·a‘,V-Hifil-Imperf-2ms,Verb - Hifil - Imperfect - second person masculine singular,3467,,,, save ? ,,"1) to save, be saved, be delivered <BR> 1a) (Niphal) <BR> 1a1) to be liberated, be saved, be delivered <BR> 1a2) to be saved (in battle), be victorious <BR> 1b) (Hiphil) <BR> 1b1) to save, deliver <BR> 1b2) to save from moral troubles <BR> 1b3) to give victory to"
299471,0,299471,Hebrew,22735,לָ֣מָּה,lām·māh,Interrog,Interrogative,4100,Habakkuk 1:3,,, Why ,,"interr pron<BR> 1) what, how, of what kind <BR> 1a) (interrogative) <BR> 1a1) what? <BR> 1a2) of what kind <BR> 1a3) what? (rhetorical) <BR> 1a4) whatsoever, whatever, what <BR> 1b) (adverb) <BR> 1b1) how, how now <BR> 1b2) why <BR> 1b3) how! (exclamation) <BR> 1c) (with prep) <BR> 1c1) wherein?, whereby?, wherewith?, by what means? <BR> 1c2) because of what? <BR> 1c3) the like of what? <BR> 1c3a) how much?, how many?, how often? <BR> 1c3b) for how long? <BR> 1c4) for what reason?, why?, to what purpose? <BR> 1c5) until when?, how long?, upon what?, wherefore? <BR> indef pron <BR> 2) anything, aught, what may"
299472,0,299472,Hebrew,22735,תַרְאֵ֤נִי,ṯar·’ê·nî,V-Hifil-Imperf-2ms | 1cs,Verb - Hifil - Imperfect - second person masculine singular | first person common singular,7200,,,, do You make me see ,,"1) to see, look at, inspect, perceive, consider <BR> 1a) (Qal) <BR> 1a1) to see <BR> 1a2) to see, perceive <BR> 1a3) to see, have vision <BR> 1a4) to look at, see, regard, look after, see after, learn about, observe, watch, look upon, look out, find out <BR> 1a5) to see, observe, consider, look at, give attention to, discern, distinguish <BR> 1a6) to look at, gaze at <BR> 1b) (Niphal) <BR> 1b1) to appear, present oneself <BR> 1b2) to be seen <BR> 1b3) to be visible <BR> 1c) (Pual) to be seen <BR> 1d) (Hiphil) <BR> 1d1) to cause to see, show <BR> 1d2) to cause to look intently at, behold, cause to gaze at <BR> 1e) (Hophal) <BR> 1e1) to be caused to see, be shown <BR> 1e2) to be exhibited to <BR> 1f) (Hithpael) to look at each other, face"
299473,0,299473,Hebrew,22735,אָ֙וֶן֙,’ā·wen,N-ms,Noun - masculine singular,205,,,, iniquity ? ,,"1) trouble, wickedness, sorrow <BR> 1a) trouble, sorrow <BR> 1b) idolatry <BR> 1c) trouble of iniquity, wickedness"
299475,0,299474,Hebrew,22735,תַּבִּ֔יט,tab·bîṭ,V-Hifil-Imperf-2ms,Verb - Hifil - Imperfect - second person masculine singular,5027,,,, Why do You tolerate ,,"1) to look, regard <BR> 1a) (Piel) to look <BR> 1b) (Hiphil) <BR> 1b1) tolook <BR> 1b2) to regard, show regard to, pay attention to, consider <BR> 1b3) to look upon, regard, show regard to"
299474,0,299475,Hebrew,22735,וְעָמָ֣ל,wə·‘ā·māl,Conj-w | N-ms,Conjunctive waw | Noun - masculine singular,5999,,,, wrongdoing ? ,,"1) toil, trouble, labour <BR> 1a) trouble <BR> 1b) trouble, mischief <BR> 1c) toil, labour"
299476,0,299476,Hebrew,22735,וְשֹׁ֥ד,wə·šōḏ,Conj-w | N-ms,Conjunctive waw | Noun - masculine singular,7701,,,, Destruction ,,"1) havoc, violence, destruction, devastation, ruin <BR> 1a) violence, havoc (as social sin) <BR> 1b) devastation, ruin"
299477,0,299477,Hebrew,22735,וְחָמָ֖ס,wə·ḥā·mās,Conj-w | N-ms,Conjunctive waw | Noun - masculine singular,2555,,,, and violence ,,"1) violence, wrong, cruelty, injustice"
299478,0,299478,Hebrew,22735,לְנֶגְדִּ֑י,lə·neḡ·dî,Prep-l | 1cs,Preposition-l | first person common singular,5048,,,, [are] before me . ,,"subst<BR> 1) what is conspicuous, what is in front of <BR> adv <BR> 2) in front of, straight forward, before, in sight of <BR> 3) in front of oneself, straightforward <BR> 4) before your face, in your view or purpose <BR> with prep <BR> 5) what is in front of, corresponding to <BR> 6) in front of, before <BR> 7) in the sight or presence of <BR> 8) parallel to <BR> 9) over, for <BR> 10) in front, opposite <BR> 11) at a distance <BR> prep <BR> 12) from the front of, away from <BR> 13) from before the eyes of, opposite to, at a distance from <BR> 14) from before, in front of <BR> 15) as far as the front of"
299480,0,299479,Hebrew,22735,רִ֦יב,rîḇ,N-ms,Noun - masculine singular,7379,,,, Strife ,,"1) strife, controversy, dispute <BR> 1a) strife, quarrel <BR> 1b) dispute, controversy, case at law"
299479,0,299480,Hebrew,22735,וַיְהִ֧י,way·hî,Conj-w | V-Qal-ConsecImperf-3ms,Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular,1961,,,," is ongoing , ",,"1) to be, become, come to pass, exist, happen, fall out <BR> 1a) (Qal) <BR> 1a1) ----- <BR> 1a1a) to happen, fall out, occur, take place, come about, come to pass <BR> 1a1b) to come about, come to pass <BR> 1a2) to come into being, become <BR> 1a2a) to arise, appear, come <BR> 1a2b) to become <BR> 1a2b1) to become <BR> 1a2b2) to become like <BR> 1a2b3) to be instituted, be established <BR> 1a3) to be <BR> 1a3a) to exist, be in existence <BR> 1a3b) to abide, remain, continue (with word of place or time) <BR> 1a3c) to stand, lie, be in, be at, be situated (with word of locality) <BR> 1a3d) to accompany, be with <BR> 1b) (Niphal) <BR> 1b1) to occur, come to pass, be done, be brought about <BR> 1b2) to be done, be finished, be gone"
299481,0,299481,Hebrew,22735,וּמָד֖וֹן,ū·mā·ḏō·wn,Conj-w | N-ms,Conjunctive waw | Noun - masculine singular,4066,,,, and conflict ,,"1) strife, contention <BR> 1a) strife, contention <BR> 1b) object of contention"
299482,0,299482,Hebrew,22735,יִשָּֽׂא׃,yiś·śā,V-Qal-Imperf-3ms,Verb - Qal - Imperfect - third person masculine singular,5375,,,, abounds . ,,"1) to lift, bear up, carry, take <BR> 1a) (Qal) <BR> 1a1) to lift, lift up <BR> 1a2) to bear, carry, support, sustain, endure <BR> 1a3) to take, take away, carry off, forgive <BR> 1b) (Niphal) <BR> 1b1) to be lifted up, be exalted <BR> 1b2) to lift oneself up, rise up <BR> 1b3) to be borne, be carried <BR> 1b4) to be taken away, be carried off, be swept away <BR> 1c) (Piel) <BR> 1c1) to lift up, exalt, support, aid, assist <BR> 1c2) to desire, long (fig.) <BR> 1c3) to carry, bear continuously <BR> 1c4) to take, take away <BR> 1d) (Hithpael) to lift oneself up, exalt oneself <BR> 1e) (Hiphil) <BR> 1e1) to cause one to bear (iniquity) <BR> 1e2) to cause to bring, have brought"
299483,0,299483,Hebrew,22736,עַל־,‘al-,Prep,Preposition,5921,Habakkuk 1:4,,, Therefore ,,"prep<BR> 1) upon, on the ground of, according to, on account of, on behalf of, concerning, beside, in addition to, together with, beyond, above, over, by, on to, towards, to, against <BR> 1a) upon, on the ground of, on the basis of, on account of, because of, therefore, on behalf of, for the sake of, for, with, in spite of, notwithstanding, concerning, in the matter of, as regards <BR> 1b) above, beyond, over (of excess) <BR> 1c) above, over (of elevation or pre-eminence) <BR> 1d) upon, to, over to, unto, in addition to, together with, with (of addition) <BR> 1e) over (of suspension or extension) <BR> 1f) by, adjoining, next, at, over, around (of contiguity or proximity) <BR> 1g) down upon, upon, on, from, up upon, up to, towards, over towards, to, against (with verbs of motion) <BR> 1h) to (as a dative) <BR> conj <BR> 2) because that, because, notwithstanding, although"
299484,0,299484,Hebrew,22736,כֵּן֙,kên,Adv,Adverb,3651,,,, . . . ,,"adv <BR> 1) so, therefore, thus <BR> 1a) thus, so <BR> 1b) just so <BR> 1c) therefore <BR> 1d) so...as (paired with adv) <BR> 1e) then <BR> 1f) forasmuch as (in phrase) <BR> 1g) (with prep) <BR> 1g1) therefore, this being so (specific) <BR> 1g2) hitherto <BR> 1g3) therefore, on this ground (general) <BR> 1g4) afterwards <BR> 1g5) in such case <BR> adj <BR> 2) right, just, honest, true, veritable <BR> 2a) right, just, honest <BR> 2b) correct <BR> 2c) true, veritable <BR> 2d) true!, right!, correct! (in assent)"
299486,0,299485,Hebrew,22736,תּוֹרָ֔ה,tō·w·rāh,N-fs,Noun - feminine singular,8451,,,, the law ,,"1) law, direction, instruction <BR> 1a) instruction, direction (human or divine) <BR> 1a1) body of prophetic teaching <BR> 1a2) instruction in Messianic age <BR> 1a3) body of priestly direction or instruction <BR> 1a4) body of legal directives <BR> 1b) law <BR> 1b1) law of the burnt offering <BR> 1b2) of special law, codes of law <BR> 1c) custom, manner <BR> 1d) the Deuteronomic or Mosaic Law"
299485,0,299486,Hebrew,22736,תָּפ֣וּג,tā·p̄ūḡ,V-Qal-Imperf-3fs,Verb - Qal - Imperfect - third person feminine singular,6313,,,," is paralyzed , ",,"1) to grow numb, be feeble, be benumbed <BR> 1a) (Qal) to be feeble <BR> 1b) (Niphal) to be benumbed"
299490,0,299487,Hebrew,22736,מִשְׁפָּ֑ט,miš·pāṭ,N-ms,Noun - masculine singular,4941,,,, and justice ,,"1) judgment, justice, ordinance <BR> 1a) judgment <BR> 1a1) act of deciding a case <BR> 1a2) place, court, seat of judgment <BR> 1a3) process, procedure, litigation (before judges) <BR> 1a4) case, cause (presented for judgment) <BR> 1a5) sentence, decision (of judgment) <BR> 1a6) execution (of judgment) <BR> 1a7) time (of judgment) <BR> 1b) justice, right, rectitude (attributes of God or man) <BR> 1c) ordinance <BR> 1d) decision (in law) <BR> 1e) right, privilege, due (legal) <BR> 1f) proper, fitting, measure, fitness, custom, manner, plan"
299487,0,299488,Hebrew,22736,וְלֹֽא־,wə·lō-,Conj-w | Adv-NegPrt,Conjunctive waw | Adverb - Negative particle,3808,,,, never ,,"1) not, no <BR> 1a) not (with verb-absolute prohibition) <BR> 1b) not (with modifier-negation) <BR> 1c) nothing (subst) <BR> 1d) without (with particle) <BR> 1e) before (of time)"
299489,0,299489,Hebrew,22736,לָנֶ֖צַח,lā·ne·ṣaḥ,Prep-l | N-ms,Preposition-l | Noun - masculine singular,5331,,,, . . . ,,"1) eminence, perpetuity, strength, victory, enduring, everlastingness <BR> 1a) eminence <BR> 1b) enduring of life <BR> 1c) endurance in time, perpetual, continual, unto the end <BR> 1d) everlastingness, ever"
299488,0,299490,Hebrew,22736,יֵצֵ֥א,yê·ṣê,V-Qal-Imperf-3ms,Verb - Qal - Imperfect - third person masculine singular,3318,,,, goes forth . ,,"1) to go out, come out, exit, go forth <BR> 1a) (Qal) <BR> 1a1) to go or come out or forth, depart <BR> 1a2) to go forth (to a place) <BR> 1a3) to go forward, proceed to (to or toward something) <BR> 1a4) to come or go forth (with purpose or for result) <BR> 1a5) to come out of <BR> 1b) (Hiphil) <BR> 1b1) to cause to go or come out, bring out, lead out <BR> 1b2) to bring out of <BR> 1b3) to lead out <BR> 1b4) to deliver <BR> 1c) (Hophal) to be brought out or forth"
299491,0,299491,Hebrew,22736,כִּ֤י,kî,Conj,Conjunction,3588,,,, For ,,"1) that, for, because, when, as though, as, because that, but, then, certainly, except, surely, since <BR> 1a) that <BR> 1a1) yea, indeed <BR> 1b) when (of time) <BR> 1b1) when, if, though (with a concessive force) <BR> 1c) because, since (causal connection) <BR> 1d) but (after negative) <BR> 1e) that if, for if, indeed if, for though, but if <BR> 1f) but rather, but <BR> 1g) except that <BR> 1h) only, nevertheless <BR> 1i) surely <BR> 1j) that is <BR> 1k) but if <BR> 1l) for though <BR> 1m) forasmuch as, for therefore"
299492,0,299492,Hebrew,22736,רָשָׁע֙,rā·šā‘,Adj-ms,Adjective - masculine singular,7563,,,, the wicked ,,"1) wicked, criminal <BR> 1a) guilty one, one guilty of crime (subst) <BR> 1b) wicked (hostile to God) <BR> 1c) wicked, guilty of sin (against God or man)"
299493,0,299493,Hebrew,22736,מַכְתִּ֣יר,maḵ·tîr,V-Hifil-Prtcpl-ms,Verb - Hifil - Participle - masculine singular,3803,,,, hem in ,,"1) to surround <BR> 1a) (Piel) to surround <BR> 1b) (Hiphil) to surround, encircle"
299494,0,299494,Hebrew,22736,אֶת־,’eṯ-,DirObjM,Direct object marker,853,,,, - ,,"1) sign of the definite direct object, not translated in English but generally preceding and indicating the accusative"
299495,0,299495,Hebrew,22736,הַצַּדִּ֔יק,haṣ·ṣad·dîq,Art | Adj-ms,Article | Adjective - masculine singular,6662,,,," the righteous , ",,"1) just, lawful, righteous <BR> 1a) just, righteous (in government) <BR> 1b) just, right (in one's cause)<BR> 1c) just, righteous (in conduct and character) <BR> 1d) righteous (as justified and vindicated by God) <BR> 1e) right, correct, lawful"
299496,0,299496,Hebrew,22736,עַל־,‘al-,Prep,Preposition,5921,,,, so that ,,"prep<BR> 1) upon, on the ground of, according to, on account of, on behalf of, concerning, beside, in addition to, together with, beyond, above, over, by, on to, towards, to, against <BR> 1a) upon, on the ground of, on the basis of, on account of, because of, therefore, on behalf of, for the sake of, for, with, in spite of, notwithstanding, concerning, in the matter of, as regards <BR> 1b) above, beyond, over (of excess) <BR> 1c) above, over (of elevation or pre-eminence) <BR> 1d) upon, to, over to, unto, in addition to, together with, with (of addition) <BR> 1e) over (of suspension or extension) <BR> 1f) by, adjoining, next, at, over, around (of contiguity or proximity) <BR> 1g) down upon, upon, on, from, up upon, up to, towards, over towards, to, against (with verbs of motion) <BR> 1h) to (as a dative) <BR> conj <BR> 2) because that, because, notwithstanding, although"
299497,0,299497,Hebrew,22736,כֵּ֛ן,kên,Adv,Adverb,3651,,,, . . . ,,"adv <BR> 1) so, therefore, thus <BR> 1a) thus, so <BR> 1b) just so <BR> 1c) therefore <BR> 1d) so...as (paired with adv) <BR> 1e) then <BR> 1f) forasmuch as (in phrase) <BR> 1g) (with prep) <BR> 1g1) therefore, this being so (specific) <BR> 1g2) hitherto <BR> 1g3) therefore, on this ground (general) <BR> 1g4) afterwards <BR> 1g5) in such case <BR> adj <BR> 2) right, just, honest, true, veritable <BR> 2a) right, just, honest <BR> 2b) correct <BR> 2c) true, veritable <BR> 2d) true!, right!, correct! (in assent)"
299499,0,299498,Hebrew,22736,מִשְׁפָּ֖ט,miš·pāṭ,N-ms,Noun - masculine singular,4941,,,, justice ,,"1) judgment, justice, ordinance <BR> 1a) judgment <BR> 1a1) act of deciding a case <BR> 1a2) place, court, seat of judgment <BR> 1a3) process, procedure, litigation (before judges) <BR> 1a4) case, cause (presented for judgment) <BR> 1a5) sentence, decision (of judgment) <BR> 1a6) execution (of judgment) <BR> 1a7) time (of judgment) <BR> 1b) justice, right, rectitude (attributes of God or man) <BR> 1c) ordinance <BR> 1d) decision (in law) <BR> 1e) right, privilege, due (legal) <BR> 1f) proper, fitting, measure, fitness, custom, manner, plan"
299498,0,299499,Hebrew,22736,יֵצֵ֥א,yê·ṣê,V-Qal-Imperf-3ms,Verb - Qal - Imperfect - third person masculine singular,3318,,,, is ,,"1) to go out, come out, exit, go forth <BR> 1a) (Qal) <BR> 1a1) to go or come out or forth, depart <BR> 1a2) to go forth (to a place) <BR> 1a3) to go forward, proceed to (to or toward something) <BR> 1a4) to come or go forth (with purpose or for result) <BR> 1a5) to come out of <BR> 1b) (Hiphil) <BR> 1b1) to cause to go or come out, bring out, lead out <BR> 1b2) to bring out of <BR> 1b3) to lead out <BR> 1b4) to deliver <BR> 1c) (Hophal) to be brought out or forth"
299500,0,299500,Hebrew,22736,מְעֻקָּֽל׃,mə·‘uq·qāl,V-Pual-Prtcpl-ms,Verb - Pual - Participle - masculine singular,6127,,,, perverted . ,,"1) to bend, twist <BR> 1a) (Pual) to be bent out of shape, be distorted, be crooked"
299501,0,299501,Hebrew,22737,רְא֤וּ,rə·’ū,V-Qal-Imp-mp,Verb - Qal - Imperative - masculine plural,7200,Habakkuk 1:5,The LORD’s Answer,, “ Look ,,"1) to see, look at, inspect, perceive, consider <BR> 1a) (Qal) <BR> 1a1) to see <BR> 1a2) to see, perceive <BR> 1a3) to see, have vision <BR> 1a4) to look at, see, regard, look after, see after, learn about, observe, watch, look upon, look out, find out <BR> 1a5) to see, observe, consider, look at, give attention to, discern, distinguish <BR> 1a6) to look at, gaze at <BR> 1b) (Niphal) <BR> 1b1) to appear, present oneself <BR> 1b2) to be seen <BR> 1b3) to be visible <BR> 1c) (Pual) to be seen <BR> 1d) (Hiphil) <BR> 1d1) to cause to see, show <BR> 1d2) to cause to look intently at, behold, cause to gaze at <BR> 1e) (Hophal) <BR> 1e1) to be caused to see, be shown <BR> 1e2) to be exhibited to <BR> 1f) (Hithpael) to look at each other, face"
299502,0,299502,Hebrew,22737,בַגּוֹיִם֙,ḇag·gō·w·yim,"Prep-b, Art | N-mp","Preposition-b, Article | Noun - masculine plural",1471,,,, at the nations ,,"n m <BR> 1) nation, people <BR> 1a) nation, people<BR> 1a1) usually of non-Hebrew people <BR> 1a2) of descendants of Abraham <BR> 1a3) of Israel <BR> 1b) of swarm of locusts, other animals (fig.) <BR> n pr m <BR> 1c) Goyim? = |nations|"
299503,0,299503,Hebrew,22737,וְֽהַבִּ֔יטוּ,wə·hab·bî·ṭū,Conj-w | V-Hifil-Imp-mp,Conjunctive waw | Verb - Hifil - Imperative - masculine plural,5027,,,, and observe — ,,"1) to look, regard <BR> 1a) (Piel) to look <BR> 1b) (Hiphil) <BR> 1b1) tolook <BR> 1b2) to regard, show regard to, pay attention to, consider <BR> 1b3) to look upon, regard, show regard to"
299504,0,299504,Hebrew,22737,וְהִֽתַּמְּה֖וּ,wə·hit·tam·mə·hū,Conj-w | V-Hitpael-Imp-mp,Conjunctive waw | Verb - Hitpael - Imperative - masculine plural,8539,,,, be utterly astounded ,,"1) to be astounded, be stunned, be amazed, be dumbfounded <BR> 1a) (Qal) to be astounded<BR> 1b)(Hithpael) to astonish yourself, be astounded, be astonished at one another"
299505,0,299505,Hebrew,22737,תְּמָ֑הוּ,tə·mā·hū,V-Qal-Imp-mp,Verb - Qal - Imperative - masculine plural,8539,,,, . . . ! ,"LXX <i>Look, you scoffers, wonder and perish!</i>","1) to be astounded, be stunned, be amazed, be dumbfounded <BR> 1a) (Qal) to be astounded<BR> 1b)(Hithpael) to astonish yourself, be astounded, be astonished at one another"
299506,0,299506,Hebrew,22737,כִּי־,kî-,Conj,Conjunction,3588,,,, For ,,"1) that, for, because, when, as though, as, because that, but, then, certainly, except, surely, since <BR> 1a) that <BR> 1a1) yea, indeed <BR> 1b) when (of time) <BR> 1b1) when, if, though (with a concessive force) <BR> 1c) because, since (causal connection) <BR> 1d) but (after negative) <BR> 1e) that if, for if, indeed if, for though, but if <BR> 1f) but rather, but <BR> 1g) except that <BR> 1h) only, nevertheless <BR> 1i) surely <BR> 1j) that is <BR> 1k) but if <BR> 1l) for though <BR> 1m) forasmuch as, for therefore"
299508,0,299507,Hebrew,22737,פֹּעֵ֣ל,pō·‘êl,V-Qal-Prtcpl-ms,Verb - Qal - Participle - masculine singular,6466,,,, [I am] doing ,,"1) to do, make <BR> 1a) (Qal) <BR> 1a1) to do <BR> 1a2) to make"
299507,0,299508,Hebrew,22737,פֹ֙עַל֙,p̄ō·‘al,N-ms,Noun - masculine singular,6467,,,, a work ,,"1) work, deed, doing <BR> 1a) deed, thing done <BR> 1b) work, thing made <BR> 1c) wages of work <BR> 1d) acquisition (of treasure)"
299509,0,299509,Hebrew,22737,בִּֽימֵיכֶ֔ם,bî·mê·ḵem,Prep-b | N-mpc | 2mp,Preposition-b | Noun - masculine plural construct | second person masculine plural,3117,,,, in your days ,,"1) day, time, year <BR> 1a) day (as opposed to night) <BR> 1b) day (24 hour period) <BR> 1b1) as defined by evening and morning in Genesis 1 <BR> 1b2) as a division of time <BR> 1b2a) a working day, a day's journey <BR> 1c) days, lifetime (pl.) <BR> 1d) time, period (general) <BR> 1e) year <BR> 1f) temporal references <BR> 1f1) today <BR> 1f2) yesterday <BR> 1f3) tomorrow"
299510,0,299510,Hebrew,22737,לֹ֥א,lō,Adv-NegPrt,Adverb - Negative particle,3808,,,, that you would never ,,"1) not, no <BR> 1a) not (with verb-absolute prohibition) <BR> 1b) not (with modifier-negation) <BR> 1c) nothing (subst) <BR> 1d) without (with particle) <BR> 1e) before (of time)"
299511,0,299511,Hebrew,22737,תַאֲמִ֖ינוּ,ṯa·’ă·mî·nū,V-Hifil-Imperf-2mp,Verb - Hifil - Imperfect - second person masculine plural,539,,,, believe ,,"1) to support, confirm, be faithful <BR> 1a) (Qal) <BR> 1a1) to support, confirm, be faithful, uphold, nourish <BR> 1a1a) foster-father (subst.) <BR> 1a1b) foster-mother, nurse <BR> 1a1c) pillars, supporters of the door <BR> 1b) (Niphal) <BR> 1b1) to be established, be faithful, be carried, make firm <BR> 1b1a) to be carried by a nurse <BR> 1b1b) made firm, sure, lasting <BR> 1b1c) confirmed, established, sure <BR> 1b1d) verified, confirmed <BR> 1b1e) reliable, faithful, trusty <BR> 1c) (Hiphil) <BR> 1c1) to stand firm, to trust, to be certain, to believe in <BR> 1c1a) stand firm <BR> 1c1b) trust, believe"
299512,0,299512,Hebrew,22737,כִּ֥י,kî,Conj,Conjunction,3588,,,, even if ,,"1) that, for, because, when, as though, as, because that, but, then, certainly, except, surely, since <BR> 1a) that <BR> 1a1) yea, indeed <BR> 1b) when (of time) <BR> 1b1) when, if, though (with a concessive force) <BR> 1c) because, since (causal connection) <BR> 1d) but (after negative) <BR> 1e) that if, for if, indeed if, for though, but if <BR> 1f) but rather, but <BR> 1g) except that <BR> 1h) only, nevertheless <BR> 1i) surely <BR> 1j) that is <BR> 1k) but if <BR> 1l) for though <BR> 1m) forasmuch as, for therefore"
